"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"em","AlertEventDetailsUrgencyCodeSimpleType","em:AlertEventDetailsUrgencyCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the urgency code designated to an alert event.","xsd","token","xsd:token","","",""
"em","AlertEventDetailsUrgencyCodeType","em:AlertEventDetailsUrgencyCodeType","CSC","atomic",0,0,0,"","","","A data type for the urgency code designated to an alert event.","em","AlertEventDetailsUrgencyCodeSimpleType","em:AlertEventDetailsUrgencyCodeSimpleType","","",""
"em","AlertIncidentAssociationType","em:AlertIncidentAssociationType","CCC","atomic",0,0,0,"","","","A data type for an association between an alert and an incident.","","","","nc","AssociationType","nc:AssociationType"
"em","AlertSupplementaryDigitalResourceType","em:AlertSupplementaryDigitalResourceType","CCC","atomic",0,0,0,"","","","A data type for a digital representation of an object.","","","","","",""
"em","AlertType","em:AlertType","CCC","atomic",0,0,0,"","","","The code denoting the nature of the alert message.","","","","","",""
"em","BedCapacityType","em:BedCapacityType","CCC","",0,0,0,"","","","A data type for the number of available beds.","","","","em","CapacityType","em:CapacityType"
"em","CapacityType","em:CapacityType","CCC","",0,0,0,"","","","A data type to define the capacity information of each specified bed kind or sub category bed kind.","","","","","",""
"em","ContactInformationAugmentationType","em:ContactInformationAugmentationType","CCC","",0,0,1,"","","","A data type for additional information about contact information.","","","","","",""
"em","ContactRoleCodeSimpleType","em:ContactRoleCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a code set of roles of the emergency management contact.","xsd","token","xsd:token","","",""
"em","ContactRoleCodeType","em:ContactRoleCodeType","CSC","",0,0,0,"","","","A data type for a code set of roles of the emergency management contact.","em","ContactRoleCodeSimpleType","em:ContactRoleCodeSimpleType","","",""
"em","EmergencyDepartmentStatusType","em:EmergencyDepartmentStatusType","CCC","",0,0,0,"","","","A data type for elements related to the emergency department status.","","","","","",""
"em","EMSOffloadCapabilityType","em:EMSOffloadCapabilityType","CCC","",0,0,0,"","","","A data type for elements related to status and offload times.","","","","","",""
"em","EMSTrafficType","em:EMSTrafficType","CCC","",0,0,0,"","","","A data type for elements related to the status of operations of EMS traffic.","","","","","",""
"em","ExplicitAddressType","em:ExplicitAddressType","CCC","",0,0,0,"","","","A data type for an identifier of an explicit recipient.","","","","","",""
"em","HospitalBedCapacityStatusType","em:HospitalBedCapacityStatusType","CCC","",0,0,0,"","","","A data type for the hospital bed capacity and status.","","","","","",""
"em","HospitalFacilityStatusType","em:HospitalFacilityStatusType","CCC","",0,0,0,"","","","A data type for the status of the facility","","","","","",""
"em","HospitalResourcesStatusType","em:HospitalResourcesStatusType","CCC","",0,0,0,"","","","A data type for the operations of the facility","","","","","",""
"em","HospitalStatusType","em:HospitalStatusType","CCC","",0,0,0,"","","","A data type for reporting status of any number of hospitals.","","","","","",""
"em","HospitalType","em:HospitalType","CCC","",0,0,0,"","","","A data type for reporting status of a hospital.","","","","nc","OrganizationType","nc:OrganizationType"
"em","NotificationDetailsType","em:NotificationDetailsType","CCC","",0,0,0,"","","","A data type for a container for all human-readable text describing a notification. ","","","","","",""
"em","NotificationDistributionScopeCategoryCodeSimpleType","em:NotificationDistributionScopeCategoryCodeSimpleType","S","atomic",0,0,0,"","","","The data type for the category code denoting the intended level of distribution of the notification message.","xsd","token","xsd:token","","",""
"em","NotificationDistributionScopeCategoryCodeType","em:NotificationDistributionScopeCategoryCodeType","CSC","atomic",0,0,0,"","","","The data type for the category code denoting the intended level of distribution of the notification message.","em","NotificationDistributionScopeCategoryCodeSimpleType","em:NotificationDistributionScopeCategoryCodeSimpleType","","",""
"em","NotificationDistributionScopeType","em:NotificationDistributionScopeType","CCC","atomic",0,0,0,"","","","The data type for the intended level of distribution of the notification message.","","","","","",""
"em","NotificationFunctionCategoryCodeSimpleType","em:NotificationFunctionCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a notification function type codes.","xsd","token","xsd:token","","",""
"em","NotificationFunctionCategoryCodeType","em:NotificationFunctionCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for a notification function type codes.","em","NotificationFunctionCategoryCodeSimpleType","em:NotificationFunctionCategoryCodeSimpleType","","",""
"em","NotificationIncidentAssociationType","em:NotificationIncidentAssociationType","CCC","atomic",0,0,0,"","","","The data type for the group listing naming the referent incident(s) of the alert message. Used to collate multiple messages referring to different aspects of the same incident.","","","","nc","AssociationType","nc:AssociationType"
"em","NotificationStatusCodeSimpleType","em:NotificationStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a notification status codes.","xsd","token","xsd:token","","",""
"em","NotificationStatusCodeType","em:NotificationStatusCodeType","CSC","atomic",0,0,0,"","","","A data type for a notification status codes.","em","NotificationStatusCodeSimpleType","em:NotificationStatusCodeSimpleType","","",""
"em","NotificationStatusType","em:NotificationStatusType","CCC","atomic",0,0,0,"","","","A data type for a notification status.","","","","","",""
"em","NotificationTargetLocationAugmentationType","em:NotificationTargetLocationAugmentationType","CCC","atomic",0,0,1,"","","","A data type for a notification target location augmentation.","","","","","",""
"em","NotificationTargetLocationType","em:NotificationTargetLocationType","CCC","",0,0,0,"","","","A data type for an applied augmentation for type nc:LocationType","","","","nc","LocationType","nc:LocationType"
"em","NotificationType","em:NotificationType","CCC","atomic",0,0,0,"","","","The function of the message. ","","","","nc","ActivityType","nc:ActivityType"
"em","OBGYNType","em:OBGYNType","CCC","",0,0,0,"","","","A data type for the availability of OBGYN services.","","","","","",""
"em","OrganizationGeoLocationType","em:OrganizationGeoLocationType","CCC","",0,0,0,"","","","A data type for the geo-coded address.","","","","","",""
"em","OrganizationLocationAugmentationType","em:OrganizationLocationAugmentationType","CCC","",0,0,1,"","","","A data type for additional information about a location of an organization.","","","","","",""
"em","OwnerInformationType","em:OwnerInformationType","CCC","",0,0,0,"","","","A data type for an indicator of ownership that can be a: role, person, organizational unit, Department, or Entity name to define ownership.","","","","","",""
"em","PermitType","em:PermitType","CCC","",0,0,0,"","","","A data type for a permit.","","","","","",""
"em","PsychiatricType","em:PsychiatricType","CCC","",0,0,0,"","","","A data type for the availability of psychiatric services.","","","","","",""
"em","RequestResponseType","em:RequestResponseType","CCC","",0,0,0,"","","","A data type that further defines a response specific to: Resource, Resource Message, ResourceMessageType and this response can be an acceptance , declination or a return request pertaining to a specific message.","","","","","",""
"em","ResourceComponentCapabilityCategoryCodeSimpleType","em:ResourceComponentCapabilityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for capability information of a resource component.","xsd","token","xsd:token","","",""
"em","ResourceComponentCapabilityCategoryCodeType","em:ResourceComponentCapabilityCategoryCodeType","CSC","",0,0,0,"","","","A data type for capability information of a resource component.","em","ResourceComponentCapabilityCategoryCodeSimpleType","em:ResourceComponentCapabilityCategoryCodeSimpleType","","",""
"em","ResourceInformationType","em:ResourceInformationType","CCC","",0,0,0,"","","","A data type for information about a resource.","","","","","",""
"em","ResourceKindType","em:ResourceKindType","CCC","",0,0,0,"","","","A data type for elements of Category Structure and / or Information of resource kind or Uniform Resource Name.","","","","","",""
"em","ResourceLocationDetailsType","em:ResourceLocationDetailsType","CCC","",0,0,0,"","","","A data type that indicates resource location, destination, arrival and departure.","","","","","",""
"em","ResourceMessageType","em:ResourceMessageType","CCC","",0,0,0,"","","","A data type that contains information of a message.","","","","","",""
"em","ResourceScheduleType","em:ResourceScheduleType","CCC","",0,0,0,"","","","A data type that has  elements related to the Resource schedule as a date or date/time.","","","","","",""
"em","ResourceTrackingType","em:ResourceTrackingType","CCC","",0,0,0,"","","","A data type which contains all elements related to resource tracking.","","","","","",""
"em","ResourceType","em:ResourceType","CCC","",0,0,0,"","","","A data type which contains all elements related to resource.","","","","","",""
"em","ServiceCoverageStatusType","em:ServiceCoverageStatusType","CCC","",0,0,0,"","","","A data type for elements of service coverage.","","","","","",""
"em","SubCategoryBedCapacityType","em:SubCategoryBedCapacityType","CCC","",0,0,0,"","","","A data type for the subcategories of each bed type.","","","","em","CapacityType","em:CapacityType"
"em","SurgeryType","em:SurgeryType","CCC","",0,0,0,"","","","A data type for the availability of general surgery services.","","","","","",""
"em","TriagePatientCountType","em:TriagePatientCountType","CCC","",0,0,0,"","","","A data type for counts of each kind of triage patient.","","","","","",""
"em","ValueType","em:ValueType","CCC","",0,0,0,"","","","A data type of values or names from certified lists referenced by the Community of Interest (COI).","","","","","",""
"fbi","AggravatedAssaultHomicideFactorsCodeSimpleType","fbi:AggravatedAssaultHomicideFactorsCodeSimpleType","S","atomic",0,0,0,"","","","A data type for circumstances of either an aggravated assault or homicide.","xsd","token","xsd:token","","",""
"fbi","AggravatedAssaultHomicideFactorsCodeType","fbi:AggravatedAssaultHomicideFactorsCodeType","CSC",,0,0,0,"","","","A data type for circumstances of either an aggravated assault or homicide.","fbi","AggravatedAssaultHomicideFactorsCodeSimpleType","fbi:AggravatedAssaultHomicideFactorsCodeSimpleType","","",""
"fbi","ArrestCategoryCodeSimpleType","fbi:ArrestCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of arrests that can occur.","xsd","token","xsd:token","","",""
"fbi","ArrestCategoryCodeType","fbi:ArrestCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of arrests that can occur.","fbi","ArrestCategoryCodeSimpleType","fbi:ArrestCategoryCodeSimpleType","","",""
"fbi","ArresteeWeaponCodeSimpleType","fbi:ArresteeWeaponCodeSimpleType","S","atomic",0,0,0,"","","","A data type for weapons with which a subject may be armed with upon apprehension.","xsd","token","xsd:token","","",""
"fbi","ArresteeWeaponCodeType","fbi:ArresteeWeaponCodeType","CSC",,0,0,0,"","","","A data type for weapons with which a subject may be armed with upon apprehension.","fbi","ArresteeWeaponCodeSimpleType","fbi:ArresteeWeaponCodeSimpleType","","",""
"fbi","BCOCodeSimpleType","fbi:BCOCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Color.","xsd","token","xsd:token","","",""
"fbi","BCOCodeType","fbi:BCOCodeType","CSC",,0,0,0,"","","","A data type for Boat Color.","fbi","BCOCodeSimpleType","fbi:BCOCodeSimpleType","","",""
"fbi","BLTCodeSimpleType","fbi:BLTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Blood Type.","xsd","token","xsd:token","","",""
"fbi","BLTCodeType","fbi:BLTCodeType","CSC",,0,0,0,"","","","A data type for Blood Type.","fbi","BLTCodeSimpleType","fbi:BLTCodeSimpleType","","",""
"fbi","BMACodeSimpleType","fbi:BMACodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Make.","xsd","token","xsd:token","","",""
"fbi","BMACodeType","fbi:BMACodeType","CSC",,0,0,0,"","","","A data type for Boat Make.","fbi","BMACodeSimpleType","fbi:BMACodeSimpleType","","",""
"fbi","BRACodeSimpleType","fbi:BRACodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle/Boat Part Brand.","xsd","token","xsd:token","","",""
"fbi","BRACodeType","fbi:BRACodeType","CSC",,0,0,0,"","","","A data type for Vehicle/Boat Part Brand.","fbi","BRACodeSimpleType","fbi:BRACodeSimpleType","","",""
"fbi","BTMACodeSimpleType","fbi:BTMACodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle Make for Boat Trailer.","xsd","token","xsd:token","","",""
"fbi","BTMACodeType","fbi:BTMACodeType","CSC",,0,0,0,"","","","A data type for Vehicle Make for Boat Trailer.","fbi","BTMACodeSimpleType","fbi:BTMACodeSimpleType","","",""
"fbi","BTYCodeSimpleType","fbi:BTYCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Type.","xsd","token","xsd:token","","",""
"fbi","BTYCodeType","fbi:BTYCodeType","CSC",,0,0,0,"","","","A data type for Boat Type.","fbi","BTYCodeSimpleType","fbi:BTYCodeSimpleType","","",""
"fbi","BXRCodeSimpleType","fbi:BXRCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Body X-Rays Available.","xsd","token","xsd:token","","",""
"fbi","BXRCodeType","fbi:BXRCodeType","CSC",,0,0,0,"","","","A data type for Body X-Rays Available.","fbi","BXRCodeSimpleType","fbi:BXRCodeSimpleType","","",""
"fbi","CALCodeSimpleType","fbi:CALCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Gun caliber.","xsd","token","xsd:token","","",""
"fbi","CALCodeType","fbi:CALCodeType","CSC",,0,0,0,"","","","A data type for Gun caliber.","fbi","CALCodeSimpleType","fbi:CALCodeSimpleType","","",""
"fbi","CATCodeSimpleType","fbi:CATCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle/Boat Part Category.","xsd","token","xsd:token","","",""
"fbi","CATCodeType","fbi:CATCodeType","CSC",,0,0,0,"","","","A data type for Vehicle/Boat Part Category.","fbi","CATCodeSimpleType","fbi:CATCodeSimpleType","","",""
"fbi","CMCCodeSimpleType","fbi:CMCCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Caution/Medical Conditions.","xsd","token","xsd:token","","",""
"fbi","CMCCodeType","fbi:CMCCodeType","CSC",,0,0,0,"","","","A data type for Caution/Medical Conditions.","fbi","CMCCodeSimpleType","fbi:CMCCodeSimpleType","","",""
"fbi","CriminalActivityCategoryCodeSimpleType","fbi:CriminalActivityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of incidents.","xsd","token","xsd:token","","",""
"fbi","CriminalActivityCategoryCodeType","fbi:CriminalActivityCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of incidents.","fbi","CriminalActivityCategoryCodeSimpleType","fbi:CriminalActivityCategoryCodeSimpleType","","",""
"fbi","DCHGeneralCodeSimpleType","fbi:DCHGeneralCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - General.","xsd","token","xsd:token","","",""
"fbi","DCHGeneralCodeType","fbi:DCHGeneralCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - General.","fbi","DCHGeneralCodeSimpleType","fbi:DCHGeneralCodeSimpleType","","",""
"fbi","DCHOtherCodeSimpleType","fbi:DCHOtherCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - Other.","xsd","token","xsd:token","","",""
"fbi","DCHOtherCodeType","fbi:DCHOtherCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Other.","fbi","DCHOtherCodeSimpleType","fbi:DCHOtherCodeSimpleType","","",""
"fbi","DCHRemovableAppliancesCodeSimpleType","fbi:DCHRemovableAppliancesCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - Removable Appliances.","xsd","token","xsd:token","","",""
"fbi","DCHRemovableAppliancesCodeType","fbi:DCHRemovableAppliancesCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Removable Appliances.","fbi","DCHRemovableAppliancesCodeSimpleType","fbi:DCHRemovableAppliancesCodeSimpleType","","",""
"fbi","DCHRestorationCariesCodeSimpleType","fbi:DCHRestorationCariesCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - Restorations and Caries.","xsd","token","xsd:token","","",""
"fbi","DCHRestorationCariesCodeType","fbi:DCHRestorationCariesCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Restorations and Caries.","fbi","DCHRestorationCariesCodeSimpleType","fbi:DCHRestorationCariesCodeSimpleType","","",""
"fbi","DCHStatusCodeSimpleType","fbi:DCHStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - Status.","xsd","token","xsd:token","","",""
"fbi","DCHStatusCodeType","fbi:DCHStatusCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Status.","fbi","DCHStatusCodeSimpleType","fbi:DCHStatusCodeSimpleType","","",""
"fbi","DENCodeSimpleType","fbi:DENCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Denomination.","xsd","token","xsd:token","","",""
"fbi","DENCodeType","fbi:DENCodeType","CSC",,0,0,0,"","","","A data type for Denomination.","fbi","DENCodeSimpleType","fbi:DENCodeSimpleType","","",""
"fbi","DrugCategoryCodeSimpleType","fbi:DrugCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of drugs.","xsd","token","xsd:token","","",""
"fbi","DrugCategoryCodeType","fbi:DrugCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of drugs.","fbi","DrugCategoryCodeSimpleType","fbi:DrugCategoryCodeSimpleType","","",""
"fbi","DrugMeasurementCodeSimpleType","fbi:DrugMeasurementCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of measurements used to specify a quantity of drugs or narcotics.","xsd","token","xsd:token","","",""
"fbi","DrugMeasurementCodeType","fbi:DrugMeasurementCodeType","CSC",,0,0,0,"","","","A data type for the kinds of measurements used to specify a quantity of drugs or narcotics.","fbi","DrugMeasurementCodeSimpleType","fbi:DrugMeasurementCodeSimpleType","","",""
"fbi","ECRCodeSimpleType","fbi:ECRCodeSimpleType","S","atomic",0,0,0,"","","","A data type for VGTOF Group Member Capability Criteria for Entry.","xsd","token","xsd:token","","",""
"fbi","ECRCodeType","fbi:ECRCodeType","CSC",,0,0,0,"","","","A data type for VGTOF Group Member Capability Criteria for Entry.","fbi","ECRCodeSimpleType","fbi:ECRCodeSimpleType","","",""
"fbi","EPDCodeSimpleType","fbi:EPDCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Engine Power Displacement.","xsd","token","xsd:token","","",""
"fbi","EPDCodeType","fbi:EPDCodeType","CSC",,0,0,0,"","","","A data type for Engine Power Displacement.","fbi","EPDCodeSimpleType","fbi:EPDCodeSimpleType","","",""
"fbi","EthnicityCodeSimpleType","fbi:EthnicityCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of cultural lineages of a person.","xsd","token","xsd:token","","",""
"fbi","EthnicityCodeType","fbi:EthnicityCodeType","CSC",,0,0,0,"","","","A data type for kinds of cultural lineages of a person.","fbi","EthnicityCodeSimpleType","fbi:EthnicityCodeSimpleType","","",""
"fbi","EXLCodeSimpleType","fbi:EXLCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Extradition Limitation.","xsd","token","xsd:token","","",""
"fbi","EXLCodeType","fbi:EXLCodeType","CSC",,0,0,0,"","","","A data type for Extradition Limitation.","fbi","EXLCodeSimpleType","fbi:EXLCodeSimpleType","","",""
"fbi","EYECodeSimpleType","fbi:EYECodeSimpleType","S","atomic",0,0,0,"","","","A data type for Eye Color.","xsd","token","xsd:token","","",""
"fbi","EYECodeType","fbi:EYECodeType","CSC",,0,0,0,"","","","A data type for Eye Color.","fbi","EYECodeSimpleType","fbi:EYECodeSimpleType","","",""
"fbi","ForceCategoryCodeSimpleType","fbi:ForceCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of weapons or forces used by a subject in committing an offense.","xsd","token","xsd:token","","",""
"fbi","ForceCategoryCodeType","fbi:ForceCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of weapons or forces used by a subject in committing an offense.","fbi","ForceCategoryCodeSimpleType","fbi:ForceCategoryCodeSimpleType","","",""
"fbi","FPCCodeSimpleType","fbi:FPCCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Fingerprint Classification.","xsd","token","xsd:token","","",""
"fbi","FPCCodeType","fbi:FPCCodeType","CSC",,0,0,0,"","","","A data type for Fingerprint Classification.","fbi","FPCCodeSimpleType","fbi:FPCCodeSimpleType","","",""
"fbi","FPCFingerCodeSimpleType","fbi:FPCFingerCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Fingerprint Classification - finger.","xsd","token","xsd:token","","",""
"fbi","FPCFingerCodeType","fbi:FPCFingerCodeType","CSC",,0,0,0,"","","","A data type for Fingerprint Classification - finger.","fbi","FPCFingerCodeSimpleType","fbi:FPCFingerCodeSimpleType","","",""
"fbi","FPCPatternCodeSimpleType","fbi:FPCPatternCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Fingerprint Classification pattern.","xsd","token","xsd:token","","",""
"fbi","FPCPatternCodeType","fbi:FPCPatternCodeType","CSC",,0,0,0,"","","","A data type for Fingerprint Classification pattern.","fbi","FPCPatternCodeSimpleType","fbi:FPCPatternCodeSimpleType","","",""
"fbi","GUNColorFinishCodeSimpleType","fbi:GUNColorFinishCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Gun Color Finish.","xsd","token","xsd:token","","",""
"fbi","GUNColorFinishCodeType","fbi:GUNColorFinishCodeType","CSC",,0,0,0,"","","","A data type for Gun Color Finish.","fbi","GUNColorFinishCodeSimpleType","fbi:GUNColorFinishCodeSimpleType","","",""
"fbi","HAICodeSimpleType","fbi:HAICodeSimpleType","S","atomic",0,0,0,"","","","A data type for Hair Color.","xsd","token","xsd:token","","",""
"fbi","HAICodeType","fbi:HAICodeType","CSC",,0,0,0,"","","","A data type for Hair Color.","fbi","HAICodeSimpleType","fbi:HAICodeSimpleType","","",""
"fbi","HSPCodeSimpleType","fbi:HSPCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Hull Shape.","xsd","token","xsd:token","","",""
"fbi","HSPCodeType","fbi:HSPCodeType","CSC",,0,0,0,"","","","A data type for Boat Hull Shape.","fbi","HSPCodeSimpleType","fbi:HSPCodeSimpleType","","",""
"fbi","HULCodeSimpleType","fbi:HULCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Hull Type.","xsd","token","xsd:token","","",""
"fbi","HULCodeType","fbi:HULCodeType","CSC",,0,0,0,"","","","A data type for Boat Hull Type.","fbi","HULCodeSimpleType","fbi:HULCodeSimpleType","","",""
"fbi","IFSCodeSimpleType","fbi:IFSCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Identification for Firearm Sales.","xsd","token","xsd:token","","",""
"fbi","IFSCodeType","fbi:IFSCodeType","CSC",,0,0,0,"","","","A data type for Identification for Firearm Sales.","fbi","IFSCodeSimpleType","fbi:IFSCodeSimpleType","","",""
"fbi","IMTCodeSimpleType","fbi:IMTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Image Type.","xsd","token","xsd:token","","",""
"fbi","IMTCodeType","fbi:IMTCodeType","CSC",,0,0,0,"","","","A data type for Image Type.","fbi","IMTCodeSimpleType","fbi:IMTCodeSimpleType","","",""
"fbi","IncidentBiasMotivationCodeSimpleType","fbi:IncidentBiasMotivationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for bias motivations for an incident.","xsd","token","xsd:token","","",""
"fbi","IncidentBiasMotivationCodeType","fbi:IncidentBiasMotivationCodeType","CSC",,0,0,0,"","","","A data type for bias motivations for an incident.","fbi","IncidentBiasMotivationCodeSimpleType","fbi:IncidentBiasMotivationCodeSimpleType","","",""
"fbi","IncidentExceptionalClearanceCodeSimpleType","fbi:IncidentExceptionalClearanceCodeSimpleType","S","atomic",0,0,0,"","","","A data type for ways in which an incident may be cleared exceptionally.","xsd","token","xsd:token","","",""
"fbi","IncidentExceptionalClearanceCodeType","fbi:IncidentExceptionalClearanceCodeType","CSC",,0,0,0,"","","","A data type for ways in which an incident may be cleared exceptionally.","fbi","IncidentExceptionalClearanceCodeSimpleType","fbi:IncidentExceptionalClearanceCodeSimpleType","","",""
"fbi","IncidentFactorCodeSimpleType","fbi:IncidentFactorCodeSimpleType","S","atomic",0,0,0,"","","","A data type for factors that may have been involved in or contributed to a subject committing an offense.","xsd","token","xsd:token","","",""
"fbi","IncidentFactorCodeType","fbi:IncidentFactorCodeType","CSC",,0,0,0,"","","","A data type for factors that may have been involved in or contributed to a subject committing an offense.","fbi","IncidentFactorCodeSimpleType","fbi:IncidentFactorCodeSimpleType","","",""
"fbi","InjuryCategoryCodeSimpleType","fbi:InjuryCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a general category of harm or injury.","xsd","token","xsd:token","","",""
"fbi","InjuryCategoryCodeType","fbi:InjuryCategoryCodeType","CSC",,0,0,0,"","","","A data type for a general category of harm or injury.","fbi","InjuryCategoryCodeSimpleType","fbi:InjuryCategoryCodeSimpleType","","",""
"fbi","JustifiableHomicideFactorsCodeSimpleType","fbi:JustifiableHomicideFactorsCodeSimpleType","S","atomic",0,0,0,"","","","A data type for circumstances of a justifiable homicide.","xsd","token","xsd:token","","",""
"fbi","JustifiableHomicideFactorsCodeType","fbi:JustifiableHomicideFactorsCodeType","CSC",,0,0,0,"","","","A data type for circumstances of a justifiable homicide.","fbi","JustifiableHomicideFactorsCodeSimpleType","fbi:JustifiableHomicideFactorsCodeSimpleType","","",""
"fbi","JWTCodeSimpleType","fbi:JWTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Jewelry Type.","xsd","token","xsd:token","","",""
"fbi","JWTCodeType","fbi:JWTCodeType","CSC",,0,0,0,"","","","A data type for Jewelry Type.","fbi","JWTCodeSimpleType","fbi:JWTCodeSimpleType","","",""
"fbi","LEOKAActivityCategoryCodeSimpleType","fbi:LEOKAActivityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a kind of activity or circumstance in which a law enforcement officer was engaged at the time of assault.","xsd","token","xsd:token","","",""
"fbi","LEOKAActivityCategoryCodeType","fbi:LEOKAActivityCategoryCodeType","CSC",,0,0,0,"","","","A data type for a kind of activity or circumstance in which a law enforcement officer was engaged at the time of assault.","fbi","LEOKAActivityCategoryCodeSimpleType","fbi:LEOKAActivityCategoryCodeSimpleType","","",""
"fbi","LEOKAOfficerAssignmentCategoryCodeSimpleType","fbi:LEOKAOfficerAssignmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for an assignment a law enforcement officer was on when assaulted.","xsd","token","xsd:token","","",""
"fbi","LEOKAOfficerAssignmentCategoryCodeType","fbi:LEOKAOfficerAssignmentCategoryCodeType","CSC",,0,0,0,"","","","A data type for an assignment a law enforcement officer was on when assaulted.","fbi","LEOKAOfficerAssignmentCategoryCodeSimpleType","fbi:LEOKAOfficerAssignmentCategoryCodeSimpleType","","",""
"fbi","LISCodeSimpleType","fbi:LISCodeSimpleType","S","atomic",0,0,0,"","","","A data type for License State.","xsd","token","xsd:token","","",""
"fbi","LISCodeType","fbi:LISCodeType","CSC",,0,0,0,"","","","A data type for License State.","fbi","LISCodeSimpleType","fbi:LISCodeSimpleType","","",""
"fbi","LITCodeSimpleType","fbi:LITCodeSimpleType","S","atomic",0,0,0,"","","","A data type for License Type.","xsd","token","xsd:token","","",""
"fbi","LITCodeType","fbi:LITCodeType","CSC",,0,0,0,"","","","A data type for License Type.","fbi","LITCodeSimpleType","fbi:LITCodeSimpleType","","",""
"fbi","LocationCategoryCodeSimpleType","fbi:LocationCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds or functional descriptions of a location.","xsd","token","xsd:token","","",""
"fbi","LocationCategoryCodeType","fbi:LocationCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds or functional descriptions of a location.","fbi","LocationCategoryCodeSimpleType","fbi:LocationCategoryCodeSimpleType","","",""
"fbi","LSTACodeSimpleType","fbi:LSTACodeSimpleType","S","atomic",0,0,0,"","","","A data type for State/Country Index.","xsd","token","xsd:token","","",""
"fbi","LSTACodeType","fbi:LSTACodeType","CSC",,0,0,0,"","","","A data type for State/Country Index.","fbi","LSTACodeSimpleType","fbi:LSTACodeSimpleType","","",""
"fbi","MAKCodeSimpleType","fbi:MAKCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Gun Make.","xsd","token","xsd:token","","",""
"fbi","MAKCodeType","fbi:MAKCodeType","CSC",,0,0,0,"","","","A data type for Gun Make.","fbi","MAKCodeSimpleType","fbi:MAKCodeSimpleType","","",""
"fbi","MethodOfAccessCodeSimpleType","fbi:MethodOfAccessCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
