"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"fbi","DCHRemovableAppliancesCodeType","fbi:DCHRemovableAppliancesCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Removable Appliances.","fbi","DCHRemovableAppliancesCodeSimpleType","fbi:DCHRemovableAppliancesCodeSimpleType","","",""
"fbi","DCHRestorationCariesCodeSimpleType","fbi:DCHRestorationCariesCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - Restorations and Caries.","xsd","token","xsd:token","","",""
"fbi","DCHRestorationCariesCodeType","fbi:DCHRestorationCariesCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Restorations and Caries.","fbi","DCHRestorationCariesCodeSimpleType","fbi:DCHRestorationCariesCodeSimpleType","","",""
"fbi","DCHStatusCodeSimpleType","fbi:DCHStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Dental Characteristics - Status.","xsd","token","xsd:token","","",""
"fbi","DCHStatusCodeType","fbi:DCHStatusCodeType","CSC",,0,0,0,"","","","A data type for Dental Characteristics - Status.","fbi","DCHStatusCodeSimpleType","fbi:DCHStatusCodeSimpleType","","",""
"fbi","DENCodeSimpleType","fbi:DENCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Denomination.","xsd","token","xsd:token","","",""
"fbi","DENCodeType","fbi:DENCodeType","CSC",,0,0,0,"","","","A data type for Denomination.","fbi","DENCodeSimpleType","fbi:DENCodeSimpleType","","",""
"fbi","DrugCategoryCodeSimpleType","fbi:DrugCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of drugs.","xsd","token","xsd:token","","",""
"fbi","DrugCategoryCodeType","fbi:DrugCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of drugs.","fbi","DrugCategoryCodeSimpleType","fbi:DrugCategoryCodeSimpleType","","",""
"fbi","DrugMeasurementCodeSimpleType","fbi:DrugMeasurementCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of measurements used to specify a quantity of drugs or narcotics.","xsd","token","xsd:token","","",""
"fbi","DrugMeasurementCodeType","fbi:DrugMeasurementCodeType","CSC",,0,0,0,"","","","A data type for the kinds of measurements used to specify a quantity of drugs or narcotics.","fbi","DrugMeasurementCodeSimpleType","fbi:DrugMeasurementCodeSimpleType","","",""
"fbi","ECRCodeSimpleType","fbi:ECRCodeSimpleType","S","atomic",0,0,0,"","","","A data type for VGTOF Group Member Capability Criteria for Entry.","xsd","token","xsd:token","","",""
"fbi","ECRCodeType","fbi:ECRCodeType","CSC",,0,0,0,"","","","A data type for VGTOF Group Member Capability Criteria for Entry.","fbi","ECRCodeSimpleType","fbi:ECRCodeSimpleType","","",""
"fbi","EPDCodeSimpleType","fbi:EPDCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Engine Power Displacement.","xsd","token","xsd:token","","",""
"fbi","EPDCodeType","fbi:EPDCodeType","CSC",,0,0,0,"","","","A data type for Engine Power Displacement.","fbi","EPDCodeSimpleType","fbi:EPDCodeSimpleType","","",""
"fbi","EthnicityCodeSimpleType","fbi:EthnicityCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of cultural lineages of a person.","xsd","token","xsd:token","","",""
"fbi","EthnicityCodeType","fbi:EthnicityCodeType","CSC",,0,0,0,"","","","A data type for kinds of cultural lineages of a person.","fbi","EthnicityCodeSimpleType","fbi:EthnicityCodeSimpleType","","",""
"fbi","EXLCodeSimpleType","fbi:EXLCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Extradition Limitation.","xsd","token","xsd:token","","",""
"fbi","EXLCodeType","fbi:EXLCodeType","CSC",,0,0,0,"","","","A data type for Extradition Limitation.","fbi","EXLCodeSimpleType","fbi:EXLCodeSimpleType","","",""
"fbi","EYECodeSimpleType","fbi:EYECodeSimpleType","S","atomic",0,0,0,"","","","A data type for Eye Color.","xsd","token","xsd:token","","",""
"fbi","EYECodeType","fbi:EYECodeType","CSC",,0,0,0,"","","","A data type for Eye Color.","fbi","EYECodeSimpleType","fbi:EYECodeSimpleType","","",""
"fbi","ForceCategoryCodeSimpleType","fbi:ForceCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of weapons or forces used by a subject in committing an offense.","xsd","token","xsd:token","","",""
"fbi","ForceCategoryCodeType","fbi:ForceCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of weapons or forces used by a subject in committing an offense.","fbi","ForceCategoryCodeSimpleType","fbi:ForceCategoryCodeSimpleType","","",""
"fbi","FPCCodeSimpleType","fbi:FPCCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Fingerprint Classification.","xsd","token","xsd:token","","",""
"fbi","FPCCodeType","fbi:FPCCodeType","CSC",,0,0,0,"","","","A data type for Fingerprint Classification.","fbi","FPCCodeSimpleType","fbi:FPCCodeSimpleType","","",""
"fbi","FPCFingerCodeSimpleType","fbi:FPCFingerCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Fingerprint Classification - finger.","xsd","token","xsd:token","","",""
"fbi","FPCFingerCodeType","fbi:FPCFingerCodeType","CSC",,0,0,0,"","","","A data type for Fingerprint Classification - finger.","fbi","FPCFingerCodeSimpleType","fbi:FPCFingerCodeSimpleType","","",""
"fbi","FPCPatternCodeSimpleType","fbi:FPCPatternCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Fingerprint Classification pattern.","xsd","token","xsd:token","","",""
"fbi","FPCPatternCodeType","fbi:FPCPatternCodeType","CSC",,0,0,0,"","","","A data type for Fingerprint Classification pattern.","fbi","FPCPatternCodeSimpleType","fbi:FPCPatternCodeSimpleType","","",""
"fbi","GUNColorFinishCodeSimpleType","fbi:GUNColorFinishCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Gun Color Finish.","xsd","token","xsd:token","","",""
"fbi","GUNColorFinishCodeType","fbi:GUNColorFinishCodeType","CSC",,0,0,0,"","","","A data type for Gun Color Finish.","fbi","GUNColorFinishCodeSimpleType","fbi:GUNColorFinishCodeSimpleType","","",""
"fbi","HAICodeSimpleType","fbi:HAICodeSimpleType","S","atomic",0,0,0,"","","","A data type for Hair Color.","xsd","token","xsd:token","","",""
"fbi","HAICodeType","fbi:HAICodeType","CSC",,0,0,0,"","","","A data type for Hair Color.","fbi","HAICodeSimpleType","fbi:HAICodeSimpleType","","",""
"fbi","HSPCodeSimpleType","fbi:HSPCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Hull Shape.","xsd","token","xsd:token","","",""
"fbi","HSPCodeType","fbi:HSPCodeType","CSC",,0,0,0,"","","","A data type for Boat Hull Shape.","fbi","HSPCodeSimpleType","fbi:HSPCodeSimpleType","","",""
"fbi","HULCodeSimpleType","fbi:HULCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Boat Hull Type.","xsd","token","xsd:token","","",""
"fbi","HULCodeType","fbi:HULCodeType","CSC",,0,0,0,"","","","A data type for Boat Hull Type.","fbi","HULCodeSimpleType","fbi:HULCodeSimpleType","","",""
"fbi","IFSCodeSimpleType","fbi:IFSCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Identification for Firearm Sales.","xsd","token","xsd:token","","",""
"fbi","IFSCodeType","fbi:IFSCodeType","CSC",,0,0,0,"","","","A data type for Identification for Firearm Sales.","fbi","IFSCodeSimpleType","fbi:IFSCodeSimpleType","","",""
"fbi","IMTCodeSimpleType","fbi:IMTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Image Type.","xsd","token","xsd:token","","",""
"fbi","IMTCodeType","fbi:IMTCodeType","CSC",,0,0,0,"","","","A data type for Image Type.","fbi","IMTCodeSimpleType","fbi:IMTCodeSimpleType","","",""
"fbi","IncidentBiasMotivationCodeSimpleType","fbi:IncidentBiasMotivationCodeSimpleType","S","atomic",0,0,0,"","","","A data type for bias motivations for an incident.","xsd","token","xsd:token","","",""
"fbi","IncidentBiasMotivationCodeType","fbi:IncidentBiasMotivationCodeType","CSC",,0,0,0,"","","","A data type for bias motivations for an incident.","fbi","IncidentBiasMotivationCodeSimpleType","fbi:IncidentBiasMotivationCodeSimpleType","","",""
"fbi","IncidentExceptionalClearanceCodeSimpleType","fbi:IncidentExceptionalClearanceCodeSimpleType","S","atomic",0,0,0,"","","","A data type for ways in which an incident may be cleared exceptionally.","xsd","token","xsd:token","","",""
"fbi","IncidentExceptionalClearanceCodeType","fbi:IncidentExceptionalClearanceCodeType","CSC",,0,0,0,"","","","A data type for ways in which an incident may be cleared exceptionally.","fbi","IncidentExceptionalClearanceCodeSimpleType","fbi:IncidentExceptionalClearanceCodeSimpleType","","",""
"fbi","IncidentFactorCodeSimpleType","fbi:IncidentFactorCodeSimpleType","S","atomic",0,0,0,"","","","A data type for factors that may have been involved in or contributed to a subject committing an offense.","xsd","token","xsd:token","","",""
"fbi","IncidentFactorCodeType","fbi:IncidentFactorCodeType","CSC",,0,0,0,"","","","A data type for factors that may have been involved in or contributed to a subject committing an offense.","fbi","IncidentFactorCodeSimpleType","fbi:IncidentFactorCodeSimpleType","","",""
"fbi","InjuryCategoryCodeSimpleType","fbi:InjuryCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a general category of harm or injury.","xsd","token","xsd:token","","",""
"fbi","InjuryCategoryCodeType","fbi:InjuryCategoryCodeType","CSC",,0,0,0,"","","","A data type for a general category of harm or injury.","fbi","InjuryCategoryCodeSimpleType","fbi:InjuryCategoryCodeSimpleType","","",""
"fbi","JustifiableHomicideFactorsCodeSimpleType","fbi:JustifiableHomicideFactorsCodeSimpleType","S","atomic",0,0,0,"","","","A data type for circumstances of a justifiable homicide.","xsd","token","xsd:token","","",""
"fbi","JustifiableHomicideFactorsCodeType","fbi:JustifiableHomicideFactorsCodeType","CSC",,0,0,0,"","","","A data type for circumstances of a justifiable homicide.","fbi","JustifiableHomicideFactorsCodeSimpleType","fbi:JustifiableHomicideFactorsCodeSimpleType","","",""
"fbi","JWTCodeSimpleType","fbi:JWTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Jewelry Type.","xsd","token","xsd:token","","",""
"fbi","JWTCodeType","fbi:JWTCodeType","CSC",,0,0,0,"","","","A data type for Jewelry Type.","fbi","JWTCodeSimpleType","fbi:JWTCodeSimpleType","","",""
"fbi","LEOKAActivityCategoryCodeSimpleType","fbi:LEOKAActivityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a kind of activity or circumstance in which a law enforcement officer was engaged at the time of assault.","xsd","token","xsd:token","","",""
"fbi","LEOKAActivityCategoryCodeType","fbi:LEOKAActivityCategoryCodeType","CSC",,0,0,0,"","","","A data type for a kind of activity or circumstance in which a law enforcement officer was engaged at the time of assault.","fbi","LEOKAActivityCategoryCodeSimpleType","fbi:LEOKAActivityCategoryCodeSimpleType","","",""
"fbi","LEOKAOfficerAssignmentCategoryCodeSimpleType","fbi:LEOKAOfficerAssignmentCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for an assignment a law enforcement officer was on when assaulted.","xsd","token","xsd:token","","",""
"fbi","LEOKAOfficerAssignmentCategoryCodeType","fbi:LEOKAOfficerAssignmentCategoryCodeType","CSC",,0,0,0,"","","","A data type for an assignment a law enforcement officer was on when assaulted.","fbi","LEOKAOfficerAssignmentCategoryCodeSimpleType","fbi:LEOKAOfficerAssignmentCategoryCodeSimpleType","","",""
"fbi","LISCodeSimpleType","fbi:LISCodeSimpleType","S","atomic",0,0,0,"","","","A data type for License State.","xsd","token","xsd:token","","",""
"fbi","LISCodeType","fbi:LISCodeType","CSC",,0,0,0,"","","","A data type for License State.","fbi","LISCodeSimpleType","fbi:LISCodeSimpleType","","",""
"fbi","LITCodeSimpleType","fbi:LITCodeSimpleType","S","atomic",0,0,0,"","","","A data type for License Type.","xsd","token","xsd:token","","",""
"fbi","LITCodeType","fbi:LITCodeType","CSC",,0,0,0,"","","","A data type for License Type.","fbi","LITCodeSimpleType","fbi:LITCodeSimpleType","","",""
"fbi","LocationCategoryCodeSimpleType","fbi:LocationCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds or functional descriptions of a location.","xsd","token","xsd:token","","",""
"fbi","LocationCategoryCodeType","fbi:LocationCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds or functional descriptions of a location.","fbi","LocationCategoryCodeSimpleType","fbi:LocationCategoryCodeSimpleType","","",""
"fbi","LSTACodeSimpleType","fbi:LSTACodeSimpleType","S","atomic",0,0,0,"","","","A data type for State/Country Index.","xsd","token","xsd:token","","",""
"fbi","LSTACodeType","fbi:LSTACodeType","CSC",,0,0,0,"","","","A data type for State/Country Index.","fbi","LSTACodeSimpleType","fbi:LSTACodeSimpleType","","",""
"fbi","MAKCodeSimpleType","fbi:MAKCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Gun Make.","xsd","token","xsd:token","","",""
"fbi","MAKCodeType","fbi:MAKCodeType","CSC",,0,0,0,"","","","A data type for Gun Make.","fbi","MAKCodeSimpleType","fbi:MAKCodeSimpleType","","",""
"fbi","MethodOfAccessCodeSimpleType","fbi:MethodOfAccessCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"fbi","MethodOfAccessCodeType","fbi:MethodOfAccessCodeType","CSC",,0,0,0,,,,"","fbi","MethodOfAccessCodeSimpleType","fbi:MethodOfAccessCodeSimpleType","","",""
"fbi","MethodOfEntryCodeSimpleType","fbi:MethodOfEntryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for methods of entry into a structure or premises.","xsd","token","xsd:token","","",""
"fbi","MethodOfEntryCodeType","fbi:MethodOfEntryCodeType","CSC",,0,0,0,"","","","A data type for methods of entry into a structure or premises.","fbi","MethodOfEntryCodeSimpleType","fbi:MethodOfEntryCodeSimpleType","","",""
"fbi","MNPCodeSimpleType","fbi:MNPCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Missing Person.","xsd","token","xsd:token","","",""
"fbi","MNPCodeType","fbi:MNPCodeType","CSC",,0,0,0,"","","","A data type for Missing Person.","fbi","MNPCodeSimpleType","fbi:MNPCodeSimpleType","","",""
"fbi","MNUCodeSimpleType","fbi:MNUCodeSimpleType","S","atomic",0,0,0,"","","First two characters of MNU","A data type for Miscellaneous Number Value.","xsd","token","xsd:token","","",""
"fbi","MNUCodeType","fbi:MNUCodeType","CSC",,0,0,0,"","","First two characters of MNU","A data type for Miscellaneous Number Value.","fbi","MNUCodeSimpleType","fbi:MNUCodeSimpleType","","",""
"fbi","MPCCodeSimpleType","fbi:MPCCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Missing Person Circumstance.","xsd","token","xsd:token","","",""
"fbi","MPCCodeType","fbi:MPCCodeType","CSC",,0,0,0,"","","","A data type for Missing Person Circumstance.","fbi","MPCCodeSimpleType","fbi:MPCCodeSimpleType","","",""
"fbi","MultipleArresteeSegmentsCodeSimpleType","fbi:MultipleArresteeSegmentsCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the ways in which an arrested subject is counted or scored in a system so that a subject is counted only once despite potentially multiple arrests at a time.","xsd","token","xsd:token","","",""
"fbi","MultipleArresteeSegmentsCodeType","fbi:MultipleArresteeSegmentsCodeType","CSC",,0,0,0,"","","","A data type for the ways in which an arrested subject is counted or scored in a system so that a subject is counted only once despite potentially multiple arrests at a time.","fbi","MultipleArresteeSegmentsCodeSimpleType","fbi:MultipleArresteeSegmentsCodeSimpleType","","",""
"fbi","OFFCodeSimpleType","fbi:OFFCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Offense Code.","xsd","token","xsd:token","","",""
"fbi","OFFCodeType","fbi:OFFCodeType","CSC",,0,0,0,"","","","A data type for Offense Code.","fbi","OFFCodeSimpleType","fbi:OFFCodeSimpleType","","",""
"fbi","ORIAgencyCodeSimpleType","fbi:ORIAgencyCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Agency Type.","xsd","token","xsd:token","","",""
"fbi","ORIAgencyCodeType","fbi:ORIAgencyCodeType","CSC",,0,0,0,"","","","A data type for Agency Type.","fbi","ORIAgencyCodeSimpleType","fbi:ORIAgencyCodeSimpleType","","",""
"fbi","ORIGovernmentLevelCodeSimpleType","fbi:ORIGovernmentLevelCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Government Level of Agency.","xsd","token","xsd:token","","",""
"fbi","ORIGovernmentLevelCodeType","fbi:ORIGovernmentLevelCodeType","CSC",,0,0,0,"","","","A data type for Government Level of Agency.","fbi","ORIGovernmentLevelCodeSimpleType","fbi:ORIGovernmentLevelCodeSimpleType","","",""
"fbi","PCOCodeSimpleType","fbi:PCOCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Protection Order Condition.","xsd","token","xsd:token","","",""
"fbi","PCOCodeType","fbi:PCOCodeType","CSC",,0,0,0,"","","","A data type for Protection Order Condition.","fbi","PCOCodeSimpleType","fbi:PCOCodeSimpleType","","",""
"fbi","PHRCodeSimpleType","fbi:PHRCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"fbi","PHRCodeType","fbi:PHRCodeType","CSC",,0,0,0,,,,"","fbi","PHRCodeSimpleType","fbi:PHRCodeSimpleType","","",""
"fbi","POBCodeSimpleType","fbi:POBCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Place of Birth.","xsd","token","xsd:token","","",""
"fbi","POBCodeType","fbi:POBCodeType","CSC",,0,0,0,"","","","A data type for Place of Birth.","fbi","POBCodeSimpleType","fbi:POBCodeSimpleType","","",""
"fbi","PROCodeSimpleType","fbi:PROCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Propulsion.","xsd","token","xsd:token","","",""
"fbi","PROCodeType","fbi:PROCodeType","CSC",,0,0,0,"","","","A data type for Propulsion.","fbi","PROCodeSimpleType","fbi:PROCodeSimpleType","","",""
"fbi","PropertyCategoryCodeSimpleType","fbi:PropertyCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for categories or classifications of a property item.","xsd","token","xsd:token","","",""
"fbi","PropertyCategoryCodeType","fbi:PropertyCategoryCodeType","CSC",,0,0,0,"","","","A data type for categories or classifications of a property item.","fbi","PropertyCategoryCodeSimpleType","fbi:PropertyCategoryCodeSimpleType","","",""
"fbi","PropertyLossCodeSimpleType","fbi:PropertyLossCodeSimpleType","S","atomic",0,0,0,"","","","A data type for what happens to a property item.","xsd","token","xsd:token","","",""
"fbi","PropertyLossCodeType","fbi:PropertyLossCodeType","CSC",,0,0,0,"","","","A data type for what happens to a property item.","fbi","PropertyLossCodeSimpleType","fbi:PropertyLossCodeSimpleType","","",""
"fbi","RACCodeSimpleType","fbi:RACCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Race.","xsd","token","xsd:token","","",""
"fbi","RACCodeType","fbi:RACCodeType","CSC",,0,0,0,"","","","A data type for Race.","fbi","RACCodeSimpleType","fbi:RACCodeSimpleType","","",""
"fbi","RESCodeSimpleType","fbi:RESCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Registration state for boat registrations.","xsd","token","xsd:token","","",""
"fbi","RESCodeType","fbi:RESCodeType","CSC",,0,0,0,"","","","A data type for Registration state for boat registrations.","fbi","RESCodeSimpleType","fbi:RESCodeSimpleType","","",""
"fbi","ResidentCodeSimpleType","fbi:ResidentCodeSimpleType","S","atomic",0,0,0,"","","","A data type for whether or not a person was a resident of a town, city, or community in relation to some activity.","xsd","token","xsd:token","","",""
"fbi","ResidentCodeType","fbi:ResidentCodeType","CSC",,0,0,0,"","","","A data type for whether or not a person was a resident of a town, city, or community in relation to some activity.","fbi","ResidentCodeSimpleType","fbi:ResidentCodeSimpleType","","",""
"fbi","RMICodeSimpleType","fbi:RMICodeSimpleType","S","atomic",0,0,0,"","","","A data type for Ransom Money Indicator.","xsd","token","xsd:token","","",""
"fbi","RMICodeType","fbi:RMICodeType","CSC",,0,0,0,"","","","A data type for Ransom Money Indicator.","fbi","RMICodeSimpleType","fbi:RMICodeSimpleType","","",""
"fbi","SDTCodeSimpleType","fbi:SDTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Security Date or Series Year.","xsd","token","xsd:token","","",""
"fbi","SDTCodeType","fbi:SDTCodeType","CSC",,0,0,0,"","","","A data type for Security Date or Series Year.","fbi","SDTCodeSimpleType","fbi:SDTCodeSimpleType","","",""
"fbi","SEXCodeSimpleType","fbi:SEXCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Sex.","xsd","token","xsd:token","","",""
"fbi","SEXCodeType","fbi:SEXCodeType","CSC",,0,0,0,"","","","A data type for Sex.","fbi","SEXCodeSimpleType","fbi:SEXCodeSimpleType","","",""
"fbi","SFICodeSimpleType","fbi:SFICodeSimpleType","S","atomic",0,0,0,"","","","A data type for State Flag Identifier.","xsd","token","xsd:token","","",""
"fbi","SFICodeType","fbi:SFICodeType","CSC",,0,0,0,"","","","A data type for State Flag Identifier.","fbi","SFICodeSimpleType","fbi:SFICodeSimpleType","","",""
"fbi","SKNCodeSimpleType","fbi:SKNCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Skin Color.","xsd","token","xsd:token","","",""
"fbi","SKNCodeType","fbi:SKNCodeType","CSC",,0,0,0,"","","","A data type for Skin Color.","fbi","SKNCodeSimpleType","fbi:SKNCodeSimpleType","","",""
"fbi","SMTCodeSimpleType","fbi:SMTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Scars/Marks/Tattoos.","xsd","token","xsd:token","","",""
"fbi","SMTCodeType","fbi:SMTCodeType","CSC",,0,0,0,"","","","A data type for Scars/Marks/Tattoos.","fbi","SMTCodeSimpleType","fbi:SMTCodeSimpleType","","",""
"fbi","ToothIDCodeSimpleType","fbi:ToothIDCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the identification of a tooth.","xsd","integer","xsd:integer","","",""
"fbi","ToothIDCodeType","fbi:ToothIDCodeType","CSC",,0,0,0,"","","","A data type for the identification of a tooth.","fbi","ToothIDCodeSimpleType","fbi:ToothIDCodeSimpleType","","",""
"fbi","TYPACodeSimpleType","fbi:TYPACodeSimpleType","S","atomic",0,0,0,"","","","A data type for Article Type.","xsd","token","xsd:token","","",""
"fbi","TYPACodeType","fbi:TYPACodeType","CSC",,0,0,0,"","","","A data type for Article Type.","fbi","TYPACodeSimpleType","fbi:TYPACodeSimpleType","","",""
"fbi","TYPArticleCategoryCodeSimpleType","fbi:TYPArticleCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Article Type Category.","xsd","token","xsd:token","","",""
"fbi","TYPArticleCategoryCodeType","fbi:TYPArticleCategoryCodeType","CSC",,0,0,0,"","","","A data type for Article Type Category.","fbi","TYPArticleCategoryCodeSimpleType","fbi:TYPArticleCategoryCodeSimpleType","","",""
"fbi","TYPCodeSimpleType","fbi:TYPCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Gun Type.","xsd","token","xsd:token","","",""
"fbi","TYPCodeType","fbi:TYPCodeType","CSC",,0,0,0,"","","","A data type for Gun Type.","fbi","TYPCodeSimpleType","fbi:TYPCodeSimpleType","","",""
"fbi","TYPDescriptionCodeSimpleType","fbi:TYPDescriptionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Weapon description.","xsd","token","xsd:token","","",""
"fbi","TYPDescriptionCodeType","fbi:TYPDescriptionCodeType","CSC",,0,0,0,"","","","A data type for Weapon description.","fbi","TYPDescriptionCodeSimpleType","fbi:TYPDescriptionCodeSimpleType","","",""
"fbi","TYPOCodeSimpleType","fbi:TYPOCodeSimpleType","S","atomic",0,0,0,"","","","A data type for ORI Type.","xsd","token","xsd:token","","",""
"fbi","TYPOCodeType","fbi:TYPOCodeType","CSC",,0,0,0,"","","","A data type for ORI Type.","fbi","TYPOCodeSimpleType","fbi:TYPOCodeSimpleType","","",""
"fbi","TYPSCodeSimpleType","fbi:TYPSCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Security Type.","xsd","token","xsd:token","","",""
"fbi","TYPSCodeType","fbi:TYPSCodeType","CSC",,0,0,0,"","","","A data type for Security Type.","fbi","TYPSCodeSimpleType","fbi:TYPSCodeSimpleType","","",""
"fbi","VCOCodeSimpleType","fbi:VCOCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle Color.","xsd","token","xsd:token","","",""
"fbi","VCOCodeType","fbi:VCOCodeType","CSC",,0,0,0,"","","","A data type for Vehicle Color.","fbi","VCOCodeSimpleType","fbi:VCOCodeSimpleType","","",""
"fbi","VictimCategoryCodeSimpleType","fbi:VictimCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for kinds of victims in an incident.","xsd","token","xsd:token","","",""
"fbi","VictimCategoryCodeType","fbi:VictimCategoryCodeType","CSC",,0,0,0,"","","","A data type for kinds of victims in an incident.","fbi","VictimCategoryCodeSimpleType","fbi:VictimCategoryCodeSimpleType","","",""
"fbi","VMACodeSimpleType","fbi:VMACodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle Make.","xsd","token","xsd:token","","",""
"fbi","VMACodeType","fbi:VMACodeType","CSC",,0,0,0,"","","","A data type for Vehicle Make.","fbi","VMACodeSimpleType","fbi:VMACodeSimpleType","","",""
"fbi","VMOCodeSimpleType","fbi:VMOCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle Model.","xsd","token","xsd:token","","",""
"fbi","VMOCodeType","fbi:VMOCodeType","CSC",,0,0,0,"","","","A data type for Vehicle Model.","fbi","VMOCodeSimpleType","fbi:VMOCodeSimpleType","","",""
"fbi","VSTCodeSimpleType","fbi:VSTCodeSimpleType","S","atomic",0,0,0,"","","","A data type for Vehicle Style.","xsd","token","xsd:token","","",""
"fbi","VSTCodeType","fbi:VSTCodeType","CSC",,0,0,0,"","","","A data type for Vehicle Style.","fbi","VSTCodeSimpleType","fbi:VSTCodeSimpleType","","",""
"fips_10-4","CountryCodeSimpleType","fips_10-4:CountryCodeSimpleType","S","atomic",0,0,0,"","","","A data type for country, territory, or dependency codes.","xsd","token","xsd:token","","",""
"fips_10-4","CountryCodeType","fips_10-4:CountryCodeType","CSC",,0,0,0,"","","","A data type for country, territory, or dependency codes.","fips_10-4","CountryCodeSimpleType","fips_10-4:CountryCodeSimpleType","","",""
"fips_10-4","InternationalStateCodeSimpleType","fips_10-4:InternationalStateCodeSimpleType","S","atomic",0,0,0,"","","","A data type for states.","xsd","token","xsd:token","","",""
"fips_10-4","InternationalStateCodeType","fips_10-4:InternationalStateCodeType","CSC",,0,0,0,"","","","A data type for states.","fips_10-4","InternationalStateCodeSimpleType","fips_10-4:InternationalStateCodeSimpleType","","",""
"fips_5-2","USStateCodeSimpleType","fips_5-2:USStateCodeSimpleType","S","atomic",0,0,0,"","","","A data type for states.","xsd","token","xsd:token","","",""
"fips_5-2","USStateCodeType","fips_5-2:USStateCodeType","CSC",,0,0,0,"","","","A data type for states.","fips_5-2","USStateCodeSimpleType","fips_5-2:USStateCodeSimpleType","","",""
"fips_5-2","USStateNumericCodeSimpleType","fips_5-2:USStateNumericCodeSimpleType","S","atomic",0,0,0,"","","","A data type for states.","xsd","token","xsd:token","","",""
"fips_5-2","USStateNumericCodeType","fips_5-2:USStateNumericCodeType","CSC",,0,0,0,"","","","A data type for states.","fips_5-2","USStateNumericCodeSimpleType","fips_5-2:USStateNumericCodeSimpleType","","",""
"fips_6-4","USCountyCodeSimpleType","fips_6-4:USCountyCodeSimpleType","S","atomic",0,0,0,"","","","A data type for counties, parishes, or vicinages.","xsd","token","xsd:token","","",""
