"TypeNamespacePrefix","TypeName","QualifiedType","PropertyNamespacePrefix","PropertyName","QualifiedProperty","MinOccurs","MaxOccurs","Definition","SequenceNumber"
"nc","ContactInformationType","nc:ContactInformationType","nc","ContactResponder","nc:ContactResponder","0","unbounded","",110
"nc","ContactRadioType","nc:ContactRadioType","nc","ContactRadioCategoryText","nc:ContactRadioCategoryText","0","unbounded",,10
"nc","ContactRadioType","nc:ContactRadioType","nc","ContactRadioChannelText","nc:ContactRadioChannelText","0","unbounded",,20
"nc","ContactRadioType","nc:ContactRadioType","nc","ContactRadioCallSignID","nc:ContactRadioCallSignID","0","unbounded",,30
"ansi-nist","ContentRecordType","ansi-nist:ContentRecordType","ansi-nist","ImageReferenceIdentification","ansi-nist:ImageReferenceIdentification","0","unbounded","",50
"ansi-nist","ContentRecordType","ansi-nist:ContentRecordType","ansi-nist","RecordCategoryCode","ansi-nist:RecordCategoryCode","0","unbounded","",60
"scr","ConveyanceAugmentationType","scr:ConveyanceAugmentationType","scr","ConveyanceIdentificationCategoryCode","scr:ConveyanceIdentificationCategoryCode","0","unbounded",,220
"scr","ConveyanceAugmentationType","scr:ConveyanceAugmentationType","scr","ConveyanceIDIssuingJurisdictionCode","scr:ConveyanceIDIssuingJurisdictionCode","0","unbounded",,230
"scr","ConveyanceAugmentationType","scr:ConveyanceAugmentationType","scr","ConveyanceCategoryCode","scr:ConveyanceCategoryCode","0","unbounded",,1120
"scr","ConveyanceAugmentationType","scr:ConveyanceAugmentationType","scr","VehicleCategoryCode","scr:VehicleCategoryCode","0","unbounded","",1200
"scr","ConveyanceAugmentationType","scr:ConveyanceAugmentationType","scr","VehicleSubjectCategoryCode","scr:VehicleSubjectCategoryCode","0","unbounded","",1210
"nc","ConveyanceEngineAssociationType","nc:ConveyanceEngineAssociationType","nc","Engine","nc:Engine","0","unbounded",,1380
"nc","ConveyanceEngineAssociationType","nc:ConveyanceEngineAssociationType","nc","Conveyance","nc:Conveyance","0","unbounded","",4060
"nc","ConveyancePartAssociationType","nc:ConveyancePartAssociationType","nc","ConveyancePart","nc:ConveyancePart","0","unbounded",,1400
"nc","ConveyancePartAssociationType","nc:ConveyancePartAssociationType","nc","Conveyance","nc:Conveyance","0","unbounded","",4070
"nc","ConveyancePartType","nc:ConveyancePartType","nc","ConveyancePartID","nc:ConveyancePartID","0","unbounded",,10
"nc","ConveyancePartType","nc:ConveyancePartType","nc","ConveyancePartBrand","nc:ConveyancePartBrand","0","unbounded",,30
"nc","ConveyancePartType","nc:ConveyancePartType","nc","ConveyancePartCategory","nc:ConveyancePartCategory","0","unbounded",,50
"nc","ConveyancePartType","nc:ConveyancePartType","nc","ConveyancePartDescriptionText","nc:ConveyancePartDescriptionText","0","unbounded",,60
"nc","ConveyanceRegistrationStatusType","nc:ConveyanceRegistrationStatusType","nc","ConveyanceRegistrationStatusCode","nc:ConveyanceRegistrationStatusCode","0","unbounded",,10
"nc","ConveyanceRegistrationStatusType","nc:ConveyanceRegistrationStatusType","nc","ConveyanceRegistrationStatusDetail","nc:ConveyanceRegistrationStatusDetail","0","unbounded",,30
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","Conveyance","nc:Conveyance","0","unbounded",,10
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationDecal","nc:ConveyanceRegistrationDecal","0","unbounded",,20
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationGrossWeightMeasure","nc:ConveyanceRegistrationGrossWeightMeasure","0","unbounded",,30
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationLocation","nc:ConveyanceRegistrationLocation","0","unbounded","",35
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationPermanentIndicator","nc:ConveyanceRegistrationPermanentIndicator","0","unbounded",,40
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationPlateBackgroundText","nc:ConveyanceRegistrationPlateBackgroundText","0","unbounded",,50
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationPlateColor","nc:ConveyanceRegistrationPlateColor","0","unbounded",,70
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationPlateIdentification","nc:ConveyanceRegistrationPlateIdentification","0","unbounded",,80
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationPlateCategory","nc:ConveyanceRegistrationPlateCategory","0","unbounded",,100
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationRoadIndicator","nc:ConveyanceRegistrationRoadIndicator","0","unbounded",,110
"nc","ConveyanceRegistrationType","nc:ConveyanceRegistrationType","nc","ConveyanceRegistrationStatus","nc:ConveyanceRegistrationStatus","0","unbounded",,120
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceCargoText","nc:ConveyanceCargoText","0","unbounded","",10
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceEngineQuantity","nc:ConveyanceEngineQuantity","0","unbounded","",30
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceRegistrationPlateIdentification","nc:ConveyanceRegistrationPlateIdentification","0","unbounded","",40
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceMotorizedIndicator","nc:ConveyanceMotorizedIndicator","0","unbounded","",210
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceSalesTaxPercentage","nc:ConveyanceSalesTaxPercentage","0","unbounded","",220
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceTowedIndicator","nc:ConveyanceTowedIndicator","0","unbounded","",300
"nc","ConveyanceType","nc:ConveyanceType","nc","ConveyanceUse","nc:ConveyanceUse","0","unbounded","",310
"j","ConvictionType","j:ConvictionType","j","ConvictionCharge","j:ConvictionCharge","0","unbounded",,10
"j","ConvictionType","j:ConvictionType","j","ConvictionChargeCountQuantity","j:ConvictionChargeCountQuantity","0","unbounded",,20
"j","ConvictionType","j:ConvictionType","j","ConvictionCourt","j:ConvictionCourt","0","unbounded",,30
"j","ConvictionType","j:ConvictionType","j","ConvictionLocatorReferenceIdentification","j:ConvictionLocatorReferenceIdentification","0","unbounded",,40
"j","ConvictionType","j:ConvictionType","j","ConvictionOffense","j:ConvictionOffense","0","unbounded",,50
"j","ConvictionType","j:ConvictionType","j","ConvictionPlea","j:ConvictionPlea","0","unbounded",,60
"j","ConvictionType","j:ConvictionType","j","ConvictionSanction","j:ConvictionSanction","0","unbounded",,70
"j","ConvictionType","j:ConvictionType","j","ConvictionSentence","j:ConvictionSentence","0","unbounded",,80
"j","ConvictionType","j:ConvictionType","j","ConvictionSubject","j:ConvictionSubject","0","unbounded",,90
"j","ConvictionType","j:ConvictionType","j","ConvictionVerdict","j:ConvictionVerdict","0","unbounded",,100
"j","CorrectionalFacilityType","j:CorrectionalFacilityType","j","FacilityCapacityQuantity","j:FacilityCapacityQuantity","0","unbounded","",10
"j","CorrectionalFacilityType","j:CorrectionalFacilityType","j","FacilityCapacityDescriptionText","j:FacilityCapacityDescriptionText","0","unbounded","",20
"j","CorrectionalFacilityType","j:CorrectionalFacilityType","j","FacilityCurrentCaseLoadQuantity","j:FacilityCurrentCaseLoadQuantity","0","unbounded","",30
"j","CorrectionalFacilityType","j:CorrectionalFacilityType","j","FacilityJuvenileIndicator","j:FacilityJuvenileIndicator","0","unbounded","",40
"j","CorrectionalFacilityType","j:CorrectionalFacilityType","j","FacilitySecurityLevelText","j:FacilitySecurityLevelText","0","unbounded","",50
"j","CorrectionalFacilityType","j:CorrectionalFacilityType","j","FacilityMemberCategoryText","j:FacilityMemberCategoryText","0","unbounded","",60
"geo","CountObservationType","geo:CountObservationType","om","CountObservation","om:CountObservation","1","unbounded","An Observation, in which the result is an integer representing the count of the observed property.  See: ObservationType.",350
"j","CourtActivityType","j:CourtActivityType","j","CourtActivityCondition","j:CourtActivityCondition","0","unbounded",,10
"j","CourtActivityType","j:CourtActivityType","j","CourtActivityCourtOrder","j:CourtActivityCourtOrder","0","unbounded",,20
"j","CourtActivityType","j:CourtActivityType","j","CourtActivityScheduleDay","j:CourtActivityScheduleDay","0","unbounded",,30
"j","CourtActivityType","j:CourtActivityType","j","CourtActivitySupervisingAgency","j:CourtActivitySupervisingAgency","0","unbounded",,40
"j","CourtAppearanceType","j:CourtAppearanceType","j","CourtAppearanceCase","j:CourtAppearanceCase","0","unbounded",,20
"j","CourtAppearanceType","j:CourtAppearanceType","j","CourtAppearanceCourt","j:CourtAppearanceCourt","0","unbounded",,30
"j","CourtAppearanceType","j:CourtAppearanceType","j","CourtAppearanceDate","j:CourtAppearanceDate","0","unbounded",,40
"j","CourtAppearanceType","j:CourtAppearanceType","j","CourtAppearanceEntity","j:CourtAppearanceEntity","0","unbounded",,42
"j","CourtAppearanceType","j:CourtAppearanceType","j","CourtAppearanceReasonText","j:CourtAppearanceReasonText","0","unbounded",,50
"j","CourtAppearanceType","j:CourtAppearanceType","j","CourtAppearanceCategoryText","j:CourtAppearanceCategoryText","0","unbounded",,70
"j","CourtEventType","j:CourtEventType","j","CourtEventAction","j:CourtEventAction","0","unbounded",,10
"j","CourtEventType","j:CourtEventType","j","CourtEventAppearance","j:CourtEventAppearance","0","unbounded",,20
"j","CourtEventType","j:CourtEventType","j","CourtEventCase","j:CourtEventCase","0","unbounded",,30
"j","CourtEventType","j:CourtEventType","j","CourtEventCourt","j:CourtEventCourt","0","unbounded",,40
"j","CourtEventType","j:CourtEventType","j","CourtEventJudge","j:CourtEventJudge","0","unbounded",,50
"j","CourtEventType","j:CourtEventType","j","CourtEventMotion","j:CourtEventMotion","0","unbounded",,60
"j","CourtEventType","j:CourtEventType","j","CourtEventSchedule","j:CourtEventSchedule","0","unbounded",,70
"j","CourtEventType","j:CourtEventType","j","CourtEventSequenceID","j:CourtEventSequenceID","0","unbounded",,80
"j","CourtOrderServiceAgencyAssociationType","j:CourtOrderServiceAgencyAssociationType","j","CourtOrder","j:CourtOrder","0","unbounded","",750
"j","CourtOrderServiceAgencyAssociationType","j:CourtOrderServiceAgencyAssociationType","nc","Organization","nc:Organization","0","unbounded","",760
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderCondition","j:CourtOrderCondition","0","unbounded",,10
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderDesignatedLocation","j:CourtOrderDesignatedLocation","0","unbounded",,20
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderDesignatedOrganization","j:CourtOrderDesignatedOrganization","0","unbounded",,30
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderDesignatedProperty","j:CourtOrderDesignatedProperty","0","unbounded",,40
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderDesignatedSubject","j:CourtOrderDesignatedSubject","0","unbounded",,50
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderEnforcementAgency","j:CourtOrderEnforcementAgency","0","unbounded",,60
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderIssuingCourt","j:CourtOrderIssuingCourt","0","unbounded",,70
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderIssuingDate","j:CourtOrderIssuingDate","0","unbounded",,80
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderIssuingJudicialOfficial","j:CourtOrderIssuingJudicialOfficial","0","unbounded",,90
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderJurisdiction","j:CourtOrderJurisdiction","0","unbounded",,100
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderRecallDate","j:CourtOrderRecallDate","0","unbounded",,110
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderRecallReasonText","j:CourtOrderRecallReasonText","0","unbounded",,120
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderRequestDate","j:CourtOrderRequestDate","0","unbounded",,140
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderRequestReasonText","j:CourtOrderRequestReasonText","0","unbounded",,150
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderRequestEntity","j:CourtOrderRequestEntity","0","unbounded",,152
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceAttemptedDate","j:CourtOrderServiceAttemptedDate","0","unbounded",,160
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceCautionText","j:CourtOrderServiceCautionText","0","unbounded",,170
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceDate","j:CourtOrderServiceDate","0","unbounded",,180
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceDescriptionText","j:CourtOrderServiceDescriptionText","0","unbounded",,190
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceReceivedDate","j:CourtOrderServiceReceivedDate","0","unbounded",,210
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceRestrictionText","j:CourtOrderServiceRestrictionText","0","unbounded",,220
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderServiceOfficial","j:CourtOrderServiceOfficial","0","unbounded",,221
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderSignatureMethodText","j:CourtOrderSignatureMethodText","0","unbounded",,230
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderSpecialInstructionText","j:CourtOrderSpecialInstructionText","0","unbounded",,240
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderStatus","j:CourtOrderStatus","0","unbounded",,250
"j","CourtOrderType","j:CourtOrderType","j","CourtOrderSupervisingAgency","j:CourtOrderSupervisingAgency","0","unbounded",,260
"j","CourtType","j:CourtType","j","CourtName","j:CourtName","0","unbounded",,10
"j","CourtType","j:CourtType","j","CourtDivisionText","j:CourtDivisionText","0","unbounded",,30
"j","CourtType","j:CourtType","j","CourtSupervisingAgency","j:CourtSupervisingAgency","0","unbounded",,40
"j","CourtType","j:CourtType","j","CourtCategoryCode","j:CourtCategoryCode","0","unbounded",,50
"j","CourtType","j:CourtType","j","CourtAdministrativeUnitText","j:CourtAdministrativeUnitText","0","unbounded","",60
"j","CrashDriverLicenseAugmentationType","j:CrashDriverLicenseAugmentationType","j","CrashDriverLicenseClassCode","j:CrashDriverLicenseClassCode","0","unbounded",,810
"j","CrashDriverLicenseAugmentationType","j:CrashDriverLicenseAugmentationType","j","CrashDriverAuthorizationRestriction","j:CrashDriverAuthorizationRestriction","0","unbounded",,820
"j","CrashDriverLicenseAugmentationType","j:CrashDriverLicenseAugmentationType","j","CrashDriverLicenseCategoryCode","j:CrashDriverLicenseCategoryCode","0","unbounded",,830
"j","CrashDriverLicenseAugmentationType","j:CrashDriverLicenseAugmentationType","nc","DriverLicensePermit","nc:DriverLicensePermit","0","unbounded","",840
"j","CrashDriverLicensePermitAugmentationType","j:CrashDriverLicensePermitAugmentationType","j","CrashDriverLicensePermitStatusCode","j:CrashDriverLicensePermitStatusCode","0","unbounded",,860
"j","CrashDriverType","j:CrashDriverType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","CrashDriverType","j:CrashDriverType","j","CrashDriverViolationCode","j:CrashDriverViolationCode","0","unbounded",,40
"j","CrashDriverType","j:CrashDriverType","j","CrashDriverContributingCircumstancesCode","j:CrashDriverContributingCircumstancesCode","0","unbounded",,760
"j","CrashDriverType","j:CrashDriverType","nc","DriverLicense","nc:DriverLicense","0","unbounded","",770
"j","CrashDriverType","j:CrashDriverType","j","CrashDriverConditionCode","j:CrashDriverConditionCode","0","unbounded",,780
"j","CrashDriverType","j:CrashDriverType","j","CrashDrivingViolationCode","j:CrashDrivingViolationCode","0","unbounded",,790
"j","CrashDriverType","j:CrashDriverType","j","CrashDriverDistractionCode","j:CrashDriverDistractionCode","0","unbounded",,800
"j","CrashDrivingRestrictionAugmentationType","j:CrashDrivingRestrictionAugmentationType","j","CrashDrivingRestrictionCode","j:CrashDrivingRestrictionCode","0","unbounded",,850
"j","CrashInformationSourceType","j:CrashInformationSourceType","j","InformationSourceCategoryCode","j:InformationSourceCategoryCode","0","unbounded",,180
"j","CrashInformationSourceType","j:CrashInformationSourceType","j","OrganizationORIIdentification","j:OrganizationORIIdentification","0","unbounded",,190
"j","CrashInjuryAugmentationType","j:CrashInjuryAugmentationType","j","PersonInjurySeverityCode","j:PersonInjurySeverityCode","0","unbounded",,680
"j","CrashInjuryAugmentationType","j:CrashInjuryAugmentationType","j","PersonInjuryLocationCode","j:PersonInjuryLocationCode","0","unbounded",,690
"j","CrashLocationAugmentationType","j:CrashLocationAugmentationType","j","LocationRoadway","j:LocationRoadway","0","unbounded",,170
"j","CrashNonMotoristType","j:CrashNonMotoristType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonMotoristCategoryCode","j:NonMotoristCategoryCode","0","unbounded",,870
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonMotoristActionBeforeCrashCode","j:NonMotoristActionBeforeCrashCode","0","unbounded",,880
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonMotoristContributingCircumstancesCode","j:NonMotoristContributingCircumstancesCode","0","unbounded",,890
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonMotoristConditionCode","j:NonMotoristConditionCode","0","unbounded",,900
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonMotoristLocationCode","j:NonMotoristLocationCode","0","unbounded",,910
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonMotoristSafetyEquipmentCode","j:NonMotoristSafetyEquipmentCode","0","unbounded",,920
"j","CrashNonMotoristType","j:CrashNonMotoristType","j","NonmotoristStrikingVehicle","j:NonmotoristStrikingVehicle","0","unbounded",,930
"j","CrashPassengerType","j:CrashPassengerType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","CrashPersonEMSTransportationType","j:CrashPersonEMSTransportationType","j","EMSAgency","j:EMSAgency","0","unbounded",,60
"j","CrashPersonType","j:CrashPersonType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","CrashPersonType","j:CrashPersonType","j","CrashPersonEMSTransportation","j:CrashPersonEMSTransportation","0","unbounded",,50
"j","CrashPersonType","j:CrashPersonType","j","CrashPersonInjury","j:CrashPersonInjury","0","unbounded",,550
"j","CrashPersonType","j:CrashPersonType","j","AlcoholInvolvementSuspicionCode","j:AlcoholInvolvementSuspicionCode","0","unbounded",,560
"j","CrashPersonType","j:CrashPersonType","j","AlcoholTestStatusCode","j:AlcoholTestStatusCode","0","unbounded",,570
"j","CrashPersonType","j:CrashPersonType","j","AlcoholTestCategoryCode","j:AlcoholTestCategoryCode","0","unbounded",,580
"j","CrashPersonType","j:CrashPersonType","j","AlcoholTestResultCode","j:AlcoholTestResultCode","0","unbounded",,590
"j","CrashPersonType","j:CrashPersonType","j","AlcoholTestResultQuantity","j:AlcoholTestResultQuantity","0","unbounded",,600
"j","CrashPersonType","j:CrashPersonType","j","DrugInvolvementSuspicionCode","j:DrugInvolvementSuspicionCode","0","unbounded",,610
"j","CrashPersonType","j:CrashPersonType","j","DrugTestStatusCode","j:DrugTestStatusCode","0","unbounded",,620
"j","CrashPersonType","j:CrashPersonType","j","DrugTestCategoryCode","j:DrugTestCategoryCode","0","unbounded",,630
"j","CrashPersonType","j:CrashPersonType","j","DrugTestResultCode","j:DrugTestResultCode","0","unbounded",,640
"j","CrashPersonType","j:CrashPersonType","j","InjuredTransportationSourceCode","j:InjuredTransportationSourceCode","0","unbounded",,650
"j","CrashPersonType","j:CrashPersonType","j","EmergencyMedicalServiceCall","j:EmergencyMedicalServiceCall","0","unbounded",,660
"j","CrashPersonType","j:CrashPersonType","j","PatientMedicalFacility","j:PatientMedicalFacility","0","unbounded",,670
"j","CrashType","j:CrashType","j","CrashServiceCall","j:CrashServiceCall","0","unbounded",,15
"j","CrashType","j:CrashType","j","CrashFirstHarmfulEventCode","j:CrashFirstHarmfulEventCode","0","unbounded",,20
"j","CrashType","j:CrashType","j","CrashFirstHarmfulEventLocationCode","j:CrashFirstHarmfulEventLocationCode","0","unbounded",,30
"j","CrashType","j:CrashType","j","CrashMannerCode","j:CrashMannerCode","0","unbounded",,40
"j","CrashType","j:CrashType","j","CrashInformationSource","j:CrashInformationSource","0","unbounded",,50
"j","CrashType","j:CrashType","j","CrashWeatherConditionCode","j:CrashWeatherConditionCode","0","unbounded",,60
"j","CrashType","j:CrashType","j","CrashLightConditionCode","j:CrashLightConditionCode","0","unbounded",,70
"j","CrashType","j:CrashType","j","CrashRoadSurfaceConditionCode","j:CrashRoadSurfaceConditionCode","0","unbounded",,80
"j","CrashType","j:CrashType","j","CrashEnvironmentContributingCircumstancesCode","j:CrashEnvironmentContributingCircumstancesCode","0","unbounded",,90
"j","CrashType","j:CrashType","j","CrashRoadContributingCircumstancesCode","j:CrashRoadContributingCircumstancesCode","0","unbounded",,100
"j","CrashType","j:CrashType","j","CrashJunctionRelationCode","j:CrashJunctionRelationCode","0","unbounded",,110
"j","CrashType","j:CrashType","j","CrashSchoolBusRelatedCode","j:CrashSchoolBusRelatedCode","0","unbounded",,120
"j","CrashType","j:CrashType","j","CrashWorkZone","j:CrashWorkZone","0","unbounded",,130
"j","CrashType","j:CrashType","j","CrashVehicle","j:CrashVehicle","0","unbounded",,140
"j","CrashType","j:CrashType","j","CrashNonMotorist","j:CrashNonMotorist","0","unbounded",,150
"j","CrashType","j:CrashType","j","CrashPerson","j:CrashPerson","0","unbounded",,160
"j","CrashType","j:CrashType","j","CrashLocation","j:CrashLocation","0","unbounded","",170
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","nc","RoleOfPerson","nc:RoleOfPerson","0","unbounded",,5
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","j","OccupantSeatRowCode","j:OccupantSeatRowCode","0","unbounded",,700
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","j","OccupantSeatCode","j:OccupantSeatCode","0","unbounded",,710
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","j","OccupantSeatOtherLocationCode","j:OccupantSeatOtherLocationCode","0","unbounded",,720
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","j","OccupantProtectionSystemUseCode","j:OccupantProtectionSystemUseCode","0","unbounded",,730
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","j","OccupantAirBagDeployedCode","j:OccupantAirBagDeployedCode","0","unbounded",,740
"j","CrashVehicleOccupantType","j:CrashVehicleOccupantType","j","OccupantEjectionCode","j:OccupantEjectionCode","0","unbounded",,750
"j","CrashVehicleType","j:CrashVehicleType","nc","RoleOfItem","nc:RoleOfItem","0","unbounded",,5
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleTrafficControlDeviceOperationalIndicator","j:VehicleTrafficControlDeviceOperationalIndicator","0","unbounded",,20
"j","CrashVehicleType","j:CrashVehicleType","j","HazMatPlacardDisplayedCode","j:HazMatPlacardDisplayedCode","0","unbounded",,30
"j","CrashVehicleType","j:CrashVehicleType","j","CrashVehicleCategoryCode","j:CrashVehicleCategoryCode","0","unbounded",,240
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleBodyCategoryCode","j:VehicleBodyCategoryCode","0","unbounded",,250
"j","CrashVehicleType","j:CrashVehicleType","j","CrashVehicleOccupantsQuantity","j:CrashVehicleOccupantsQuantity","0","unbounded",,260
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleUseCode","j:VehicleUseCode","0","unbounded",,270
"j","CrashVehicleType","j:CrashVehicleType","j","CrashVehicleEmergencyUseIndicationCode","j:CrashVehicleEmergencyUseIndicationCode","0","unbounded",,280
"j","CrashVehicleType","j:CrashVehicleType","j","CrashVehicleLegalSpeedRate","j:CrashVehicleLegalSpeedRate","0","unbounded",,290
"j","CrashVehicleType","j:CrashVehicleType","j","CrashVehicleLegalSpeedCode","j:CrashVehicleLegalSpeedCode","0","unbounded",,300
"j","CrashVehicleType","j:CrashVehicleType","j","TravelDirectionBeforeCrashCode","j:TravelDirectionBeforeCrashCode","0","unbounded",,310
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleTrafficControlDeviceCategoryCode","j:VehicleTrafficControlDeviceCategoryCode","0","unbounded",,320
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleTrafficControlDeviceWorkingIndicator","j:VehicleTrafficControlDeviceWorkingIndicator","0","unbounded",,330
"j","CrashVehicleType","j:CrashVehicleType","j","ManeuverCode","j:ManeuverCode","0","unbounded",,340
"j","CrashVehicleType","j:CrashVehicleType","j","InitialImpactAreaCode","j:InitialImpactAreaCode","0","unbounded",,350
"j","CrashVehicleType","j:CrashVehicleType","j","MostDamagedAreaCode","j:MostDamagedAreaCode","0","unbounded",,360
"j","CrashVehicleType","j:CrashVehicleType","j","EventSequenceCode","j:EventSequenceCode","0","unbounded",,370
"j","CrashVehicleType","j:CrashVehicleType","j","MostHarmfulEventCode","j:MostHarmfulEventCode","0","unbounded",,380
"j","CrashVehicleType","j:CrashVehicleType","j","UnderrideOverrideCode","j:UnderrideOverrideCode","0","unbounded",,390
"j","CrashVehicleType","j:CrashVehicleType","j","HitAndRunCode","j:HitAndRunCode","0","unbounded",,400
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleDamageExtentCode","j:VehicleDamageExtentCode","0","unbounded",,410
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleContributingCircumstancesCode","j:VehicleContributingCircumstancesCode","0","unbounded",,420
"j","CrashVehicleType","j:CrashVehicleType","j","CommercialCarrierUSDOTNumber","j:CommercialCarrierUSDOTNumber","0","unbounded",,430
"j","CrashVehicleType","j:CrashVehicleType","j","CommercialCarrierStateIdentification","j:CommercialCarrierStateIdentification","0","unbounded",,440
"j","CrashVehicleType","j:CrashVehicleType","j","CommercialVehicleConfigurationCode","j:CommercialVehicleConfigurationCode","0","unbounded",,450
"j","CrashVehicleType","j:CrashVehicleType","j","VehicleCargoBodyCategoryCode","j:VehicleCargoBodyCategoryCode","0","unbounded",,460
"j","CrashVehicleType","j:CrashVehicleType","j","HazMatPlacardIndicationCode","j:HazMatPlacardIndicationCode","0","unbounded",,470
"j","CrashVehicleType","j:CrashVehicleType","j","HazMatPlacardNumberText","j:HazMatPlacardNumberText","0","unbounded",,480
"j","CrashVehicleType","j:CrashVehicleType","j","HazMatPlacardSuffixText","j:HazMatPlacardSuffixText","0","unbounded",,490
"j","CrashVehicleType","j:CrashVehicleType","j","HazMatCargoReleaseCode","j:HazMatCargoReleaseCode","0","unbounded",,500
"j","CrashVehicleType","j:CrashVehicleType","j","CrashDriver","j:CrashDriver","0","unbounded",,510
"j","CrashVehicleType","j:CrashVehicleType","j","CrashPassenger","j:CrashPassenger","0","unbounded",,520
"j","CrashVehicleType","j:CrashVehicleType","j","CrashVehicleOccupant","j:CrashVehicleOccupant","0","unbounded",,530
"j","CrashVehicleType","j:CrashVehicleType","j","LocationRoadway","j:LocationRoadway","0","unbounded",,540
"j","CrashWorkZoneType","j:CrashWorkZoneType","j","CrashWorkZoneIndicationCode","j:CrashWorkZoneIndicationCode","0","unbounded",,200
"j","CrashWorkZoneType","j:CrashWorkZoneType","j","WorkZoneCrashLocationCode","j:WorkZoneCrashLocationCode","0","unbounded",,210
"j","CrashWorkZoneType","j:CrashWorkZoneType","j","WorkZoneCategoryCode","j:WorkZoneCategoryCode","0","unbounded",,220
"j","CrashWorkZoneType","j:CrashWorkZoneType","j","WorkZoneWorkersPresenceIndicationCode","j:WorkZoneWorkersPresenceIndicationCode","0","unbounded",,230
"j","CriminalOrganizationType","j:CriminalOrganizationType","nc","RoleOfOrganization","nc:RoleOfOrganization","0","unbounded",,5
"j","CriminalOrganizationType","j:CriminalOrganizationType","j","CriminalOrganizationCautionText","j:CriminalOrganizationCautionText","0","unbounded",,10
