"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"cbrncl","CaseStatusCodeSimpleType","cbrncl:CaseStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of status states for a Case.","xs","token","xs:token","","",""
"cbrncl","CaseStatusCodeType","cbrncl:CaseStatusCodeType","CSC","atomic",0,0,0,"","","","A data type for the kinds of status states for a Case.","cbrncl","CaseStatusCodeSimpleType","cbrncl:CaseStatusCodeSimpleType","","",""
"cbrncl","CaseThreatLevelCodeSimpleType","cbrncl:CaseThreatLevelCodeSimpleType","S","atomic",0,0,0,"","","","A data type for a case threat level code values","xs","token","xs:token","","",""
"cbrncl","CaseThreatLevelCodeType","cbrncl:CaseThreatLevelCodeType","CSC","atomic",0,0,0,"","","","A data type for a kind of case threat level","cbrncl","CaseThreatLevelCodeSimpleType","cbrncl:CaseThreatLevelCodeSimpleType","","",""
"cbrncl","CompressionCodeSimpleType","cbrncl:CompressionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for codes that describe the algorithm (if any) by which data has been compressed.","xs","token","xs:token","","",""
"cbrncl","ConfidenceCodeSimpleType","cbrncl:ConfidenceCodeSimpleType","S","atomic",0,0,0,"","","","A data type the defines the confidence leve code values expressed as a descriptive adjective","xs","token","xs:token","","",""
"cbrncl","ConfidenceCodeType","cbrncl:ConfidenceCodeType","CSC","atomic",0,0,0,"","","","A data type for confidence value expressed as a descriptive adjective","cbrncl","ConfidenceCodeSimpleType","cbrncl:ConfidenceCodeSimpleType","","",""
"cbrncl","ConveyanceBoundForCodeSimpleType","cbrncl:ConveyanceBoundForCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the conveyance bound code enumerations.","xs","token","xs:token","","",""
"cbrncl","ConveyanceBoundForCodeType","cbrncl:ConveyanceBoundForCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the Conveyance bound code","cbrncl","ConveyanceBoundForCodeSimpleType","cbrncl:ConveyanceBoundForCodeSimpleType","","",""
"cbrncl","ConveyanceColorCodeSimpleType","cbrncl:ConveyanceColorCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the  conveyance color codes.","xs","token","xs:token","","",""
"cbrncl","ConveyanceColorCodeType","cbrncl:ConveyanceColorCodeType","CSC","atomic",0,0,0,"","","","A data type for conveyance color codes.","cbrncl","ConveyanceColorCodeSimpleType","cbrncl:ConveyanceColorCodeSimpleType","","",""
"cbrncl","ConveyanceKindCodeSimpleType","cbrncl:ConveyanceKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of conveyances.","xs","token","xs:token","","",""
"cbrncl","ConveyanceKindCodeType","cbrncl:ConveyanceKindCodeType","CSC","atomic",0,0,0,"","","","A data type for the  kind of Conveyance","cbrncl","ConveyanceKindCodeSimpleType","cbrncl:ConveyanceKindCodeSimpleType","","",""
"cbrncl","ConveyanceOrgRelationshipKindCodeSimpleType","cbrncl:ConveyanceOrgRelationshipKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of relationships that may exist between a conveyance and an organization.","xs","token","xs:token","","",""
"cbrncl","ConveyanceOrgRelationshipKindCodeType","cbrncl:ConveyanceOrgRelationshipKindCodeType","CSC","atomic",0,0,0,"","","","A data type for the kinds of relationships that may exist between a conveyance and an organization.","cbrncl","ConveyanceOrgRelationshipKindCodeSimpleType","cbrncl:ConveyanceOrgRelationshipKindCodeSimpleType","","",""
"cbrncl","ConveyanceRelationshipKindCodeSimpleType","cbrncl:ConveyanceRelationshipKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that dfines the kind iof relation that a conveyance can have","xs","token","xs:token","","",""
"cbrncl","ConveyanceRelationshipKindCodeType","cbrncl:ConveyanceRelationshipKindCodeType","CSC","atomic",0,0,0,"","","","A data type for the kinds of relationships that a conveyance can have.","cbrncl","ConveyanceRelationshipKindCodeSimpleType","cbrncl:ConveyanceRelationshipKindCodeSimpleType","","",""
"cbrncl","CredentialsAuthenticatedCodeSimpleType","cbrncl:CredentialsAuthenticatedCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the states of authentication of  credentials.","xs","token","xs:token","","",""
"cbrncl","CredentialsAuthenticatedCodeType","cbrncl:CredentialsAuthenticatedCodeType","CSC","atomic",0,0,0,"","","","A data type for the states of authentication of  credentials.","cbrncl","CredentialsAuthenticatedCodeSimpleType","cbrncl:CredentialsAuthenticatedCodeSimpleType","","",""
"cbrncl","EncounterDeviceCategoryLevelCodeSimpleType","cbrncl:EncounterDeviceCategoryLevelCodeSimpleType","S","atomic",0,0,0,"","","","A data type the defines the encounter device catergory level codes","xs","token","xs:token","","",""
"cbrncl","EncounterDeviceCategoryLevelCodeType","cbrncl:EncounterDeviceCategoryLevelCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the kind of Encounter device catergory level","cbrncl","EncounterDeviceCategoryLevelCodeSimpleType","cbrncl:EncounterDeviceCategoryLevelCodeSimpleType","","",""
"cbrncl","EquationKindCodeSimpleType","cbrncl:EquationKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the equation type code values","xs","token","xs:token","","",""
"cbrncl","EquationKindCodeType","cbrncl:EquationKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the Equation type","cbrncl","EquationKindCodeSimpleType","cbrncl:EquationKindCodeSimpleType","","",""
"cbrncl","FacilityCategoryCodeSimpleType","cbrncl:FacilityCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the FacilityCategoryCodes","xs","token","xs:token","","",""
"cbrncl","FacilityCategoryCodeType","cbrncl:FacilityCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for the categories of facilities.","cbrncl","FacilityCategoryCodeSimpleType","cbrncl:FacilityCategoryCodeSimpleType","","",""
"cbrncl","FacilityOperationalStatusCodeSimpleType","cbrncl:FacilityOperationalStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the Facility Operational Status Codes","xs","token","xs:token","","",""
"cbrncl","FacilityOperationalStatusCodeType","cbrncl:FacilityOperationalStatusCodeType","CSC","atomic",0,0,0,"","","","A data type for the operational states of a facility or site.","cbrncl","FacilityOperationalStatusCodeSimpleType","cbrncl:FacilityOperationalStatusCodeSimpleType","","",""
"cbrncl","FacilityUsageCodeSimpleType","cbrncl:FacilityUsageCodeSimpleType","S","atomic",0,0,0,"","","","A data type to describe the uses of real property facilities.","xs","token","xs:token","","",""
"cbrncl","FacilityUsageCodeType","cbrncl:FacilityUsageCodeType","CSC","atomic",0,0,0,"","","","A data type for a description of the functional usage of a facility.","cbrncl","FacilityUsageCodeSimpleType","cbrncl:FacilityUsageCodeSimpleType","","",""
"cbrncl","FaultSeverityCodeSimpleType","cbrncl:FaultSeverityCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code values for the various categories of fault severity.","xs","token","xs:token","","",""
"cbrncl","FaultSeverityCodeType","cbrncl:FaultSeverityCodeType","CSC","atomic",0,0,0,"","","","A data type for the categories of fault severity.","cbrncl","FaultSeverityCodeSimpleType","cbrncl:FaultSeverityCodeSimpleType","","",""
"cbrncl","GNDAOrgCodeSimpleType","cbrncl:GNDAOrgCodeSimpleType","S","atomic",0,0,0,"","","","A data type for list of organizations that participate in the Global Nuclear Detection Architecture.","xs","token","xs:token","","",""
"cbrncl","GNDAOrgCodeType","cbrncl:GNDAOrgCodeType","CSC","atomic",0,0,0,"","","","A data type for a list of organizations that participate in the Global Nuclear Detection Architecture.","cbrncl","GNDAOrgCodeSimpleType","cbrncl:GNDAOrgCodeSimpleType","","",""
"cbrncl","IDAcquisitionMethodCodeSimpleType","cbrncl:IDAcquisitionMethodCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the codes for the methods by which the identifier of an object can be determined.","xs","token","xs:token","","",""
"cbrncl","IDAcquisitionMethodCodeType","cbrncl:IDAcquisitionMethodCodeType","CSC","",0,0,0,"","","","A data type for the methods by which the identifier of an object can be determined.","cbrncl","IDAcquisitionMethodCodeSimpleType","cbrncl:IDAcquisitionMethodCodeSimpleType","","",""
"cbrncl","ImageOrientationCodeSimpleType","cbrncl:ImageOrientationCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code values for the orientation of an image; i.e., portrait or landscape.","xs","token","xs:token","","",""
"cbrncl","ImageOrientationCodeType","cbrncl:ImageOrientationCodeType","CSC","atomic",0,0,0,"","","","A data type for the orientation of an image; i.e., portrait or landscape.","cbrncl","ImageOrientationCodeSimpleType","cbrncl:ImageOrientationCodeSimpleType","","",""
"cbrncl","ImagePerspectiveCodeSimpleType","cbrncl:ImagePerspectiveCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code Values for the viewing perspectives for image multimedia data.","xs","token","xs:token","","",""
"cbrncl","ImagePerspectiveCodeType","cbrncl:ImagePerspectiveCodeType","CSC","atomic",0,0,0,"","","","A data type for the viewing perspectives for image multimedia data.","cbrncl","ImagePerspectiveCodeSimpleType","cbrncl:ImagePerspectiveCodeSimpleType","","",""
"cbrncl","InspectionResolutionCodeSimpleType","cbrncl:InspectionResolutionCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the code values for Inspection Resolution Code","xs","token","xs:token","","",""
"cbrncl","InspectionResolutionCodeType","cbrncl:InspectionResolutionCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the Inspection Resolution Code","cbrncl","InspectionResolutionCodeSimpleType","cbrncl:InspectionResolutionCodeSimpleType","","",""
"cbrncl","InspectionThreatFindingCodeSimpleType","cbrncl:InspectionThreatFindingCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code Values for the various Inspection threat findings","xs","token","xs:token","","",""
"cbrncl","InspectionThreatFindingCodeType","cbrncl:InspectionThreatFindingCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the inspection threat finding code","cbrncl","InspectionThreatFindingCodeSimpleType","cbrncl:InspectionThreatFindingCodeSimpleType","","",""
"cbrncl","LayerMaterialKindCodeSimpleType","cbrncl:LayerMaterialKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the layer material kind code values","xs","token","xs:token","","",""
"cbrncl","LayerMaterialKindCodeType","cbrncl:LayerMaterialKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the layer material kind code","cbrncl","LayerMaterialKindCodeSimpleType","cbrncl:LayerMaterialKindCodeSimpleType","","",""
"cbrncl","MapGuideBrandCodeSimpleType","cbrncl:MapGuideBrandCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the codes for the brands of map guides.","xs","token","xs:token","","",""
"cbrncl","MapGuideBrandCodeType","cbrncl:MapGuideBrandCodeType","CSC","atomic",0,0,0,"","","","A data type for the brands of map guides.","cbrncl","MapGuideBrandCodeSimpleType","cbrncl:MapGuideBrandCodeSimpleType","","",""
"cbrncl","MeasuredItemIDKindCodeSimpleType","cbrncl:MeasuredItemIDKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code values for Kind of identifier used for identifying a measured item.","xs","token","xs:token","","",""
"cbrncl","MeasuredItemIDKindCodeType","cbrncl:MeasuredItemIDKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the kind of identifier used for identifying a measured item.","cbrncl","MeasuredItemIDKindCodeSimpleType","cbrncl:MeasuredItemIDKindCodeSimpleType","","",""
"cbrncl","MeasuredItemKindCodeSimpleType","cbrncl:MeasuredItemKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of items being inspected for Radiation/Nuclear threats.","xs","token","xs:token","","",""
"cbrncl","MeasuredItemKindCodeType","cbrncl:MeasuredItemKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the measured item kind code","cbrncl","MeasuredItemKindCodeSimpleType","cbrncl:MeasuredItemKindCodeSimpleType","","",""
"cbrncl","MeasurementClassCodeSimpleType","cbrncl:MeasurementClassCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code values for the classes of spectrum measurements that a radiation instrument can acquire for different kinds of radioactive sources or radiation fields.","xs","token","xs:token","","",""
"cbrncl","MeasurementClassCodeType","cbrncl:MeasurementClassCodeType","CSC","atomic",0,0,0,"","","","A data type for the classes of spectrum measurements that a radiation instrument can acquire for different kinds of radioactive sources or radiation fields.","cbrncl","MeasurementClassCodeSimpleType","cbrncl:MeasurementClassCodeSimpleType","","",""
"cbrncl","MeasureUnitCategoryCodeSimpleType","cbrncl:MeasureUnitCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the measureUnitCategoryCodes","xs","token","xs:token","","",""
"cbrncl","MeasureUnitCategoryCodeType","cbrncl:MeasureUnitCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various MeasureUnitCategoryCodes","cbrncl","MeasureUnitCategoryCodeSimpleType","cbrncl:MeasureUnitCategoryCodeSimpleType","","",""
"cbrncl","MeasureUnitCodeSimpleType","cbrncl:MeasureUnitCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various MeasureUnitCodes","xs","token","xs:token","","",""
"cbrncl","MeasureUnitCodeType","cbrncl:MeasureUnitCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various MeasureUnitCodes","cbrncl","MeasureUnitCodeSimpleType","cbrncl:MeasureUnitCodeSimpleType","","",""
"cbrncl","MessageKindCodeSimpleType","cbrncl:MessageKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the code values that  defines the various message kinds","xs","token","xs:token","","",""
"cbrncl","MessageKindCodeType","cbrncl:MessageKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various message kinds","cbrncl","MessageKindCodeSimpleType","cbrncl:MessageKindCodeSimpleType","","",""
"cbrncl","MessagePriorityCodeSimpleType","cbrncl:MessagePriorityCodeSimpleType","S","atomic",0,0,0,"","","","A data type the defines the various code values that defines the priority associated with a message","xs","token","xs:token","","",""
"cbrncl","MessagePriorityCodeType","cbrncl:MessagePriorityCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the priority associated with a message","cbrncl","MessagePriorityCodeSimpleType","cbrncl:MessagePriorityCodeSimpleType","","",""
"cbrncl","MessageStatusCodeSimpleType","cbrncl:MessageStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for  data types that defines the status of a message","xs","token","xs:token","","",""
"cbrncl","MessageStatusCodeType","cbrncl:MessageStatusCodeType","CSC","",0,0,0,"","","","A data type that defines the status of a message.","cbrncl","MessageStatusCodeSimpleType","cbrncl:MessageStatusCodeSimpleType","","",""
"cbrncl","MIMEContentCodeSimpleType","cbrncl:MIMEContentCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of MIME content and their file extension, as published by the Internet Assigned Numbers Authority (IANA.org).","xs","token","xs:token","","",""
"cbrncl","MIMEContentCodeType","cbrncl:MIMEContentCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various MIME Content Code","cbrncl","MIMEContentCodeSimpleType","cbrncl:MIMEContentCodeSimpleType","","",""
"cbrncl","MIMEEncodingCodeSimpleType","cbrncl:MIMEEncodingCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the kinds of MIME transfer encodings, as published by the Internet Assigned Numbers Authority (IANA.org).","xs","token","xs:token","","",""
"cbrncl","MIMEEncodingCodeType","cbrncl:MIMEEncodingCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various MIME Encoding Code","cbrncl","MIMEEncodingCodeSimpleType","cbrncl:MIMEEncodingCodeSimpleType","","",""
"cbrncl","MultimediaDeviceCategoryCodeSimpleType","cbrncl:MultimediaDeviceCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the code values for  the kind of devices that can record multimedia data.","xs","token","xs:token","","",""
"cbrncl","MultimediaDeviceCategoryCodeType","cbrncl:MultimediaDeviceCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for the kind of devices that can record multimedia data.","cbrncl","MultimediaDeviceCategoryCodeSimpleType","cbrncl:MultimediaDeviceCategoryCodeSimpleType","","",""
"cbrncl","PackagingFormCodeSimpleType","cbrncl:PackagingFormCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various PackagingFormCodes","xs","token","xs:token","","",""
"cbrncl","PackagingFormCodeType","cbrncl:PackagingFormCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various PackagingFormCodes","cbrncl","PackagingFormCodeSimpleType","cbrncl:PackagingFormCodeSimpleType","","",""
"cbrncl","PhotonSourceCodeSimpleType","cbrncl:PhotonSourceCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for the Photon source code","xs","token","xs:token","","",""
"cbrncl","PhotonSourceCodeType","cbrncl:PhotonSourceCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various photon source code","cbrncl","PhotonSourceCodeSimpleType","cbrncl:PhotonSourceCodeSimpleType","","",""
"cbrncl","RadAlarmCategoryCodeSimpleType","cbrncl:RadAlarmCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for the categories of alarms.","xs","token","xs:token","","",""
"cbrncl","RadAlarmCategoryCodeType","cbrncl:RadAlarmCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for the categories of alarms.","cbrncl","RadAlarmCategoryCodeSimpleType","cbrncl:RadAlarmCategoryCodeSimpleType","","",""
"cbrncl","RadDetectorCategoryCodeSimpleType","cbrncl:RadDetectorCategoryCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for the categories of radiation detectors based on the type of particles and/or photon emission that can be detect from a radiological or nuclear substance.","xs","token","xs:token","","",""
"cbrncl","RadDetectorCategoryCodeType","cbrncl:RadDetectorCategoryCodeType","CSC","atomic",0,0,0,"","","","A data type for the categories of radiation detectors based on the type of particles and/or photon emission that can be detect from a radiological or nuclear substance.","cbrncl","RadDetectorCategoryCodeSimpleType","cbrncl:RadDetectorCategoryCodeSimpleType","","",""
"cbrncl","RadDetectorKindCodeSimpleType","cbrncl:RadDetectorKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for the kinds of radiation detectors that may compose a radiation instrument.","xs","token","xs:token","","",""
"cbrncl","RadDetectorKindCodeType","cbrncl:RadDetectorKindCodeType","CSC","atomic",0,0,0,"","","","A data type for the kinds of radiation detectors that may compose a radiation instrument.","cbrncl","RadDetectorKindCodeSimpleType","cbrncl:RadDetectorKindCodeSimpleType","","",""
"cbrncl","RadInstrumentClassCodeSimpleType","cbrncl:RadInstrumentClassCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for the classes of radiation detection instruments based on type and use.","xs","token","xs:token","","",""
"cbrncl","RadInstrumentClassCodeType","cbrncl:RadInstrumentClassCodeType","CSC","atomic",0,0,0,"","","","A data type for the classes of radiation detection instruments based on type and use.","cbrncl","RadInstrumentClassCodeSimpleType","cbrncl:RadInstrumentClassCodeSimpleType","","",""
"cbrncl","RadInstrumentModeCodeSimpleType","cbrncl:RadInstrumentModeCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values  for the operating modes of a radiation detection instrument.","xs","token","xs:token","","",""
"cbrncl","RadInstrumentModeCodeType","cbrncl:RadInstrumentModeCodeType","CSC","atomic",0,0,0,"","","","A data type for the operating modes of a radiation detection instrument.","cbrncl","RadInstrumentModeCodeSimpleType","cbrncl:RadInstrumentModeCodeSimpleType","","",""
"cbrncl","RadionuclideCodeSimpleType","cbrncl:RadionuclideCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the kinds of radionuclides. Reference CFR 172.101, Appendix A, Table 2.","xs","token","xs:token","","",""
"cbrncl","RadionuclideCodeType","cbrncl:RadionuclideCodeType","CSC","atomic",0,0,0,"","","","A data type for the kinds of radionuclides. Reference CFR 172.101, Appendix A, Table 2.","cbrncl","RadionuclideCodeSimpleType","cbrncl:RadionuclideCodeSimpleType","","",""
"cbrncl","ReachbackRecommendationCodeSimpleType","cbrncl:ReachbackRecommendationCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the variuos code values for the various Reachback Recommnedation.","xs","token","xs:token","","",""
"cbrncl","ReachbackRecommendationCodeType","cbrncl:ReachbackRecommendationCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various Reachback Recommnedation Code","cbrncl","ReachbackRecommendationCodeSimpleType","cbrncl:ReachbackRecommendationCodeSimpleType","","",""
"cbrncl","ReachbackRequestCodeSimpleType","cbrncl:ReachbackRequestCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for Reachback Request","xs","token","xs:token","","",""
"cbrncl","ReachbackRequestCodeType","cbrncl:ReachbackRequestCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various reachback Request Code","cbrncl","ReachbackRequestCodeSimpleType","cbrncl:ReachbackRequestCodeSimpleType","","",""
"cbrncl","RequestScopeCodeSimpleType","cbrncl:RequestScopeCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for Request Scope.","xs","token","xs:token","","",""
"cbrncl","RequestScopeCodeType","cbrncl:RequestScopeCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various Request Scope Code values","cbrncl","RequestScopeCodeSimpleType","cbrncl:RequestScopeCodeSimpleType","","",""
"cbrncl","ScanQualityCodeSimpleType","cbrncl:ScanQualityCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the quality of the data collected by an encounter device in performing a scan of an item of interest, as perceived by the operator.","xs","token","xs:token","","",""
"cbrncl","ScanQualityCodeType","cbrncl:ScanQualityCodeType","CSC","atomic",0,0,0,"","","","A data type for the quality of the data collected by an encounter device in performing a scan of an item of interest, as perceived by the operator.","cbrncl","ScanQualityCodeSimpleType","cbrncl:ScanQualityCodeSimpleType","","",""
"cbrncl","SealIntactStatusCodeSimpleType","cbrncl:SealIntactStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various SealIntactStatusCodes","xs","token","xs:token","","",""
"cbrncl","SealIntactStatusCodeType","cbrncl:SealIntactStatusCodeType","CSC","atomic",0,0,0,"","","","A data type for the states of a seal that has been applied to a cargo container.","cbrncl","SealIntactStatusCodeSimpleType","cbrncl:SealIntactStatusCodeSimpleType","","",""
"cbrncl","SealVerificationStatusCodeSimpleType","cbrncl:SealVerificationStatusCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various sealVerificationStatusCodes","xs","token","xs:token","","",""
"cbrncl","SealVerificationStatusCodeType","cbrncl:SealVerificationStatusCodeType","CSC","atomic",0,0,0,"","","","A data type for the verification states of a seal.","cbrncl","SealVerificationStatusCodeSimpleType","cbrncl:SealVerificationStatusCodeSimpleType","","",""
"cbrncl","SecondaryInspectionKindCodeSimpleType","cbrncl:SecondaryInspectionKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for Secondary Inspection Kind.","xs","token","xs:token","","",""
"cbrncl","SecondaryInspectionKindCodeType","cbrncl:SecondaryInspectionKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various Secondary Inspection Kind Code","cbrncl","SecondaryInspectionKindCodeSimpleType","cbrncl:SecondaryInspectionKindCodeSimpleType","","",""
"cbrncl","SecondaryInspectionReferralReasonCodeSimpleType","cbrncl:SecondaryInspectionReferralReasonCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the variuos code values for Secondary Inspection Referral Reason","xs","token","xs:token","","",""
"cbrncl","SecondaryInspectionReferralReasonCodeType","cbrncl:SecondaryInspectionReferralReasonCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the secondary Inspection Referral Reason Code","cbrncl","SecondaryInspectionReferralReasonCodeSimpleType","cbrncl:SecondaryInspectionReferralReasonCodeSimpleType","","",""
"cbrncl","ShapeCodeSimpleType","cbrncl:ShapeCodeSimpleType","S","atomic",0,0,0,"","","","A data type the defines the various shape codes","xs","token","xs:token","","",""
"cbrncl","ShapeCodeType","cbrncl:ShapeCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various shape codes","cbrncl","ShapeCodeSimpleType","cbrncl:ShapeCodeSimpleType","","",""
"cbrncl","SourceGeometryCodeSimpleType","cbrncl:SourceGeometryCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values  for the configurations that describe the geometry of a radiation source.","xs","token","xs:token","","",""
"cbrncl","SourceGeometryCodeType","cbrncl:SourceGeometryCodeType","CSC","atomic",0,0,0,"","","","A data type for the configurations that describe the geometry of a radiation source.","cbrncl","SourceGeometryCodeSimpleType","cbrncl:SourceGeometryCodeSimpleType","","",""
"cbrncl","SystemOperatingModeCodeSimpleType","cbrncl:SystemOperatingModeCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the operating modes of a system.","xs","token","xs:token","","",""
"cbrncl","SystemOperatingModeCodeType","cbrncl:SystemOperatingModeCodeType","CSC","atomic",0,0,0,"","","","A data type for the operating modes of a system.","cbrncl","SystemOperatingModeCodeSimpleType","cbrncl:SystemOperatingModeCodeSimpleType","","",""
"cbrncl","TemperatureUnitCodeSimpleType","cbrncl:TemperatureUnitCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various temperature unit codes","xs","token","xs:token","","",""
"cbrncl","TemperatureUnitCodeType","cbrncl:TemperatureUnitCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various temperature unit codes","cbrncl","TemperatureUnitCodeSimpleType","cbrncl:TemperatureUnitCodeSimpleType","","",""
"cbrncl","ThreatLevelDeterminationCodeSimpleType","cbrncl:ThreatLevelDeterminationCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for threat Level Determination","xs","token","xs:token","","",""
"cbrncl","ThreatLevelDeterminationCodeType","cbrncl:ThreatLevelDeterminationCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various code values for threat Level Determination","cbrncl","ThreatLevelDeterminationCodeSimpleType","cbrncl:ThreatLevelDeterminationCodeSimpleType","","",""
"cbrncl","TraversalOperatingModeCodeSimpleType","cbrncl:TraversalOperatingModeCodeSimpleType","S","atomic",0,0,0,"","","","A data type for the operating modes of a traversal.","xs","token","xs:token","","",""
"cbrncl","TraversalOperatingModeCodeType","cbrncl:TraversalOperatingModeCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the various traversal Opearing ModeCode","cbrncl","TraversalOperatingModeCodeSimpleType","cbrncl:TraversalOperatingModeCodeSimpleType","","",""
"cbrncl","ValueDataClassCodeSimpleType","cbrncl:ValueDataClassCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for the atomic data classes available for defining the underlying data class for data elements that may be represented by string values. The data classes are a subset of the W3c data types and the derived atomic data types.","xs","token","xs:token","","",""
"cbrncl","ValueDataClassCodeType","cbrncl:ValueDataClassCodeType","CSC","atomic",0,0,0,"","","","A data type for the atomic data classes available for defining the underlying data class for data elements that may be represented by string values. The data classes are a subset of the W3c data types and the derived atomic data types.","cbrncl","ValueDataClassCodeSimpleType","cbrncl:ValueDataClassCodeSimpleType","","",""
"cbrncl","VersionKindCodeSimpleType","cbrncl:VersionKindCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various code values for Kind of version","xs","token","xs:token","","",""
"cbrncl","VersionKindCodeType","cbrncl:VersionKindCodeType","CSC","atomic",0,0,0,"","","","A data type that defines the kind of version Code","cbrncl","VersionKindCodeSimpleType","cbrncl:VersionKindCodeSimpleType","","",""
"cbrncl","VolumeMeasureUnitCodeSimpleType","cbrncl:VolumeMeasureUnitCodeSimpleType","S","atomic",0,0,0,"","","","A data type that defines the various volumeMeasureUnitCodes","xs","token","xs:token","","",""
