"TypeNamespacePrefix","TypeName","QualifiedType","ContentStyle","SimpleStyle","IsMetadata","IsAdapter","IsAugmentation","Keywords","ExampleContent","UsageInfo","Definition","SimpleTypeNamespacePrefix","SimpleTypeName","SimpleQualifiedType","ParentTypeNamespacePrefix","ParentTypeName","ParentQualifiedType"
"gs","CountObservationType","gs:CountObservationType","CCC",,0,1,0,,,,"An Observation, in which the result is an integer representing the count of the observed property.  See: ObservationType.","","","","","",""
"gs","DetermineRouteRequestType","gs:DetermineRouteRequestType","CCC",,0,1,0,,,,"Determine Route request parameters for an OGC OpenLS  Navigation Service.","","","","","",""
"gs","DetermineRouteResponseType","gs:DetermineRouteResponseType","CCC",,0,1,0,,,,"Determine Route response from an OGC OpenLS  Navigation Service.","","","","","",""
"gs","DirectionType","gs:DirectionType","CCC",,0,1,0,,,,"","","","","","",""
"gs","EllipseType","gs:EllipseType","CCC",,0,1,0,,,,"An ellipse specified by a point, major axis, minor axis, and rotation.","","","","","",""
"gs","EndModeWayPointType","gs:EndModeWayPointType","CCC",,0,1,0,,,,"Ending point of a multi-modal route that ends at a transportation mode (e.g. foot, bicycle, taxi, bus, rail, boat, airplane) transfer point.","","","","","",""
"gs","EventType","gs:EventType","CCC",,0,1,0,,,,"Description of an event, particularly one that causes transformation, creation or destruction of a geospatial feature.  See: FeatureType.","","","","","",""
"gs","FeatureCollectionType","gs:FeatureCollectionType","CCC",,0,1,0,,,,"A collection of geospatial features; any real world objects with location.  See: FeatureType","","","","","",""
"gs","FeatureType","gs:FeatureType","CCC",,0,1,0,,,,"A geospatial feature; any real world object with location; e.g. building, road, river, county, town, parcel, traffic sign.","","","","","",""
"gs","FourNumberAddressRangeType","gs:FourNumberAddressRangeType","CCC",,0,1,0,,,,"Left and right side  thoroughfare (road, walkway, railroad, river) address ranges specified by low and high address numbers.","","","","","",""
"gs","GeneralAddressType","gs:GeneralAddressType","CCC",,0,1,0,,,,"Any address classes,  for files in which the various classes are mixed together.","","","","","",""
"gs","GeometryPropertyType","gs:GeometryPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or references a NIEM Geometry. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM Geometry elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","GeometryType","gs:GeometryType","CCC",,0,1,0,,,,"Any geometry.   Specifies a Coordinate Reference System or must inherit one from a containing element.","","","","","",""
"gs","GeospatialPropertyType","gs:GeospatialPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or reference a NIEM Geospatial. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM Geospatial elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","IFCXMLType","gs:IFCXMLType","CCC",,0,1,0,,,,"Container for an ifcXML data exchange representing the architecture and engineering structure of a building.","","","","","",""
"gs","IntersectionAddressType","gs:IntersectionAddressType","CCC",,0,1,0,,,,"An address specified by the names of two thoroughfare addresses.","","","","","",""
"gs","LandmarkAddressPropertyType","gs:LandmarkAddressPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or references a NIEM LandmarkAddress. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM LandmarkAddress elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","LandmarkSiteAddressType","gs:LandmarkSiteAddressType","CCC",,0,1,0,,,,"An address that is both a thoroughfare (road, walkway, railroad, river) address and a landmark address.","","","","","",""
"gs","LandXMLType","gs:LandXMLType","CCC",,0,1,0,,,,"A LandXML data structure containing civil engineering or land development geospatial features.  See:  FeatureType.","","","","","",""
"gs","LineStringType","gs:LineStringType","CCC",,0,1,0,,,,"A geometric curve that consists of a single segment with linear interpolation.","","","","","",""
"gs","LocationPropertyType","gs:LocationPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or reference a NIEM Location. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM Location elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","MapType","gs:MapType","CCC",,0,1,0,,,,"A map image (gif, jpeg, png, tiff, svg, etc.), base64 encoded in-line, or referenced via a URL.","","","","","",""
"gs","MapViewContextType","gs:MapViewContextType","CCC",,0,1,0,,,,"Map view context information to retrieve a particular map image from an OGC Web Map Service (WMS).","","","","","",""
"gs","MapWithViewContextType","gs:MapWithViewContextType","CCC",,0,1,0,,,,"A map and its view context.  See:  MapType, MapViewContextType.","","","","","",""
"gs","MeasurementType","gs:MeasurementType","CCC",,0,1,0,,,,"An Observation,  the result of which is a relative measure, with a unit of measure, relative code, and quantity.  See:  ObservationType.","","","","","",""
"gs","MovingObjectCollectionType","gs:MovingObjectCollectionType","CCC",,0,1,0,,,,"A moving (feature collection) object with a track of its past and/or projected positions at certain times.  See: FeatureCollection.","","","","","",""
"gs","MovingObjectType","gs:MovingObjectType","CCC",,0,1,0,,,,"A moving (feature) object with a track of its past and/or projected positions at certain times.  See: Feature.","","","","","",""
"gs","MultiCurveType","gs:MultiCurveType","CCC",,0,1,0,,,,"A geometry collection that includes one or more curves or line strings.","","","","","",""
"gs","MultiGeometryType","gs:MultiGeometryType","CCC",,0,1,0,,,,"A geometry collection that includes one or more geometries, potentially of different types.","","","","","",""
"gs","MultiPointType","gs:MultiPointType","CCC",,0,1,0,,,,"A geometry collection that includes one or more points.","","","","","",""
"gs","MultiPolygonType","gs:MultiPolygonType","CCC",,0,1,0,,,,"A geometry collection that includes one or more Polygons.","","","","","",""
"gs","MultiSiteLandmarkAddressType","gs:MultiSiteLandmarkAddressType","CCC",,0,1,0,,,,"A landmark address specified by two landmark names, where one landmark is inside the other.","","","","","",""
"gs","MultiSurfaceType","gs:MultiSurfaceType","CCC",,0,1,0,,,,"A geometry collection that includes one or more surfaces or polygons.","","","","","",""
"gs","ObservationCollectionType","gs:ObservationCollectionType","CCC",,0,1,0,,,,"A composite collection of observations of an event.  See: EventType.","","","","","",""
"gs","ObservationType","gs:ObservationType","CCC",,0,1,0,,,,"A generic observation of an event.  See:AbstractObservationType.","","","","","",""
"gs","PointOfInterestType","gs:PointOfInterestType","CCC",,0,1,0,,,,"Something with a fixed position that may be used as a reference point or a target in an OpenLS service. Something with a fixed position that may be used as a reference point or a target in an OpenLS service. A POI is the primary output from an OpenLS Directory Service.","","","","","",""
"gs","PointType","gs:PointType","CCC",,0,1,0,,,,"A 2D or 3D geometric point.","","","","","",""
"gs","PolygonType","gs:PolygonType","CCC",,0,1,0,,,,"A polygon; a geometric surface defined by a single surface patch whose boundary is coplanar.","","","","","",""
"gs","PositionType","gs:PositionType","CCC",,0,1,0,,,,"An observed or calculated geographic position and quality of position; the primary output from an OpenLS Gateway Service.","","","","","",""
"gs","PostalAddressPropertyType","gs:PostalAddressPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or references a NIEM PostalAddress. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM PostalAddress elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","RelativeLocationPropertyType","gs:RelativeLocationPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or reference a NIEM RelativeLocation. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM RelativeLocation elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","RelativeLocationType","gs:RelativeLocationType","CCC",,0,0,0,,,,"Defines a relative location as a specified distance from a location in a specified direction.","","","","u","SuperType","u:SuperType"
"gs","RouteModeInstructionType","gs:RouteModeInstructionType","CCC",,0,1,0,,,,"An Open Location Services route mode instruction extended with transportation mode (e.g. foot, bicycle, taxi, bus, rail, boat, airplane) information.","","","","","",""
"gs","SingleSiteLandmarkAddressType","gs:SingleSiteLandmarkAddressType","CCC",,0,1,0,,,,"A  landmark address specified by reference to a single landmark.","","","","","",""
"gs","SiteAddressType","gs:SiteAddressType","CCC",,0,1,0,,,,"Singular location referenced off of a linear feature, having a numeric identifier.","","","","","",""
"gs","StartModeWayPointType","gs:StartModeWayPointType","CCC",,0,1,0,,,,"Starting point of a multi-modal route that starts at a transportation mode (e.g. foot, bicycle, taxi, bus, rail, boat, airplane)  transfer point.","","","","","",""
"gs","ThoroughfareAddressPropertyType","gs:ThoroughfareAddressPropertyType","CCC",,0,0,0,,,,"A GML property type to encapsulate or references a NIEM ThoroughfareAddress. The Geography Markup Language (GML) specification uses property types and elements to encapsulate or reference GML class elements with identity.  This type allows NIEM ThoroughfareAddress elements to be referenced from GML conformant application schemas developed for use with NIEM.","","","","u","SuperType","u:SuperType"
"gs","TruthObservationType","gs:TruthObservationType","CCC",,0,1,0,,,,"An Observation, in which the result is a boolean value representing the truth value (usually existence) of the observed property.  See: ObservationType.","","","","","",""
"gs","TwoNumberAddressRangeType","gs:TwoNumberAddressRangeType","CCC",,0,1,0,,,,"A thoroughfare (road, walkway, railroad, river) address range specified by low and high address numbers.","","","","","",""
"gs","UnnumberedThoroughfareAddressType","gs:UnnumberedThoroughfareAddressType","CCC",,0,1,0,,,,"An unnumbered thoroughfare (road, walkway, railroad, river) address.","","","","","",""
"gs","USPSGeneralDeliveryAddressType","gs:USPSGeneralDeliveryAddressType","CCC",,0,1,0,,,,"A USPS General Delivery Address that has no definite relation to the location of the recipient.","","","","","",""
"gs","USPSPostalDeliveryBoxType","gs:USPSPostalDeliveryBoxType","CCC",,0,1,0,,,,"A USPS Postal Delivery Box that has no definite relation to the location of the recipient","","","","","",""
"gs","USPSPostalDeliveryRouteType","gs:USPSPostalDeliveryRouteType","CCC",,0,1,0,,,,"A USPS Postal Delivery Route address that has no definite relation to the location of the recipient.","","","","","",""
"gs","ViaModeWayPointType","gs:ViaModeWayPointType","CCC",,0,1,0,,,,"Intermediate transportation mode (e.g. foot, bicycle, taxi, bus, rail, boat, airplane)  transfer point of a multi-modal route.","","","","","",""
"gs","XLSAddressType","gs:XLSAddressType","CCC",,0,1,0,,,,"An Address as encoded for OGC Open Location Services, e.g. for display on PDA or Cell Phone.","","","","","",""
"have","AvailabilityStatusCodeSimpleType","have:AvailabilityStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","AvailabilityStatusCodeType","have:AvailabilityStatusCodeType","CSC",,0,0,0,,,,"","have","AvailabilityStatusCodeSimpleType","have:AvailabilityStatusCodeSimpleType","","",""
"have","BedCategoryCodeSimpleType","have:BedCategoryCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","BedCategoryCodeType","have:BedCategoryCodeType","CSC",,0,0,0,,,,"","have","BedCategoryCodeSimpleType","have:BedCategoryCodeSimpleType","","",""
"have","CapacityStatusCodeSimpleType","have:CapacityStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","CapacityStatusCodeType","have:CapacityStatusCodeType","CSC",,0,0,0,,,,"","have","CapacityStatusCodeSimpleType","have:CapacityStatusCodeSimpleType","","",""
"have","ClinicalStatusCodeSimpleType","have:ClinicalStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","ClinicalStatusCodeType","have:ClinicalStatusCodeType","CSC",,0,0,0,,,,"","have","ClinicalStatusCodeSimpleType","have:ClinicalStatusCodeSimpleType","","",""
"have","DeconCapacityCodeSimpleType","have:DeconCapacityCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","DeconCapacityCodeType","have:DeconCapacityCodeType","CSC",,0,0,0,,,,"","have","DeconCapacityCodeSimpleType","have:DeconCapacityCodeSimpleType","","",""
"have","EMSOffloadStatusCodeSimpleType","have:EMSOffloadStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","EMSOffloadStatusCodeType","have:EMSOffloadStatusCodeType","CSC",,0,0,0,,,,"","have","EMSOffloadStatusCodeSimpleType","have:EMSOffloadStatusCodeSimpleType","","",""
"have","EMSTrafficStatusCodeSimpleType","have:EMSTrafficStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","EMSTrafficStatusCodeType","have:EMSTrafficStatusCodeType","CSC",,0,0,0,,,,"","have","EMSTrafficStatusCodeSimpleType","have:EMSTrafficStatusCodeSimpleType","","",""
"have","EOCPlanCodeSimpleType","have:EOCPlanCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","EOCPlanCodeType","have:EOCPlanCodeType","CSC",,0,0,0,,,,"","have","EOCPlanCodeSimpleType","have:EOCPlanCodeSimpleType","","",""
"have","EOCStatusCodeSimpleType","have:EOCStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","EOCStatusCodeType","have:EOCStatusCodeType","CSC",,0,0,0,,,,"","have","EOCStatusCodeSimpleType","have:EOCStatusCodeSimpleType","","",""
"have","FacilityStatusCodeSimpleType","have:FacilityStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","FacilityStatusCodeType","have:FacilityStatusCodeType","CSC",,0,0,0,,,,"","have","FacilityStatusCodeSimpleType","have:FacilityStatusCodeSimpleType","","",""
"have","MorgueCapacityCodeSimpleType","have:MorgueCapacityCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","MorgueCapacityCodeType","have:MorgueCapacityCodeType","CSC",,0,0,0,,,,"","have","MorgueCapacityCodeSimpleType","have:MorgueCapacityCodeSimpleType","","",""
"have","SecurityStatusCodeSimpleType","have:SecurityStatusCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"have","SecurityStatusCodeType","have:SecurityStatusCodeType","CSC",,0,0,0,,,,"","have","SecurityStatusCodeSimpleType","have:SecurityStatusCodeSimpleType","","",""
"im","AlienAlertType","im:AlienAlertType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienCitizenshipType","im:AlienCitizenshipType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienDependentType","im:AlienDependentType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienDeportationType","im:AlienDeportationType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienEncounterType","im:AlienEncounterType","CCC",,0,0,0,,,,"","","","","u","ActivityType","u:ActivityType"
"im","AlienEnforcementEncounterType","im:AlienEnforcementEncounterType","CCC",,0,0,0,,,,"","","","","im","AlienEncounterType","im:AlienEncounterType"
"im","AlienExchangeVisitorAdmissionType","im:AlienExchangeVisitorAdmissionType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienExchangeVisitorType","im:AlienExchangeVisitorType","CCC",,0,0,0,,,,"","","","","im","AlienType","im:AlienType"
"im","AlienFamilyType","im:AlienFamilyType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienIDDetailsType","im:AlienIDDetailsType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienMatchCandidateType","im:AlienMatchCandidateType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienMiscellaneousIDCategoryCodeSimpleType","im:AlienMiscellaneousIDCategoryCodeSimpleType","S","atomic",0,0,0,,,,"A code set indicating types of miscellaneous numbers for an alien.","xsd","token","xsd:token","","",""
"im","AlienMiscellaneousIDCategoryCodeType","im:AlienMiscellaneousIDCategoryCodeType","CSC",,0,0,0,,,,"A code set indicating types of miscellaneous numbers for an alien.","im","AlienMiscellaneousIDCategoryCodeSimpleType","im:AlienMiscellaneousIDCategoryCodeSimpleType","","",""
"im","AlienMiscellaneousNumberIDType","im:AlienMiscellaneousNumberIDType","CCC",,0,0,0,,,,"","","","","u","IDType","u:IDType"
"im","AlienStudentAdmissionType","im:AlienStudentAdmissionType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienStudentAuthorizationToDropBelowFullTimeType","im:AlienStudentAuthorizationToDropBelowFullTimeType","CCC",,0,0,0,,,,"","","","","im","AuthorizationType","im:AuthorizationType"
"im","AlienStudentAuthorizationType","im:AlienStudentAuthorizationType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","AlienStudentDisciplinaryActionType","im:AlienStudentDisciplinaryActionType","CCC",,0,0,0,,,,"","","","","u","ActivityType","u:ActivityType"
"im","AlienStudentEmploymentType","im:AlienStudentEmploymentType","CCC",,0,0,0,,,,"","","","","im","EmploymentType","im:EmploymentType"
"im","AlienStudentProgramExtensionRequestType","im:AlienStudentProgramExtensionRequestType","CCC",,0,0,0,,,,"","","","","u","ActivityType","u:ActivityType"
"im","AlienStudentType","im:AlienStudentType","CCC",,0,0,0,,,,"","","","","im","AlienType","im:AlienType"
"im","AlienType","im:AlienType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","ArrestMethodCodeSimpleType","im:ArrestMethodCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","ArrestMethodCodeType","im:ArrestMethodCodeType","CSC",,0,0,0,,,,"","im","ArrestMethodCodeSimpleType","im:ArrestMethodCodeSimpleType","","",""
"im","ArrestMethodType","im:ArrestMethodType","CCC",,0,0,0,,,,"","","","","scr","ArrestMethodType","scr:ArrestMethodType"
"im","AuthorizationType","im:AuthorizationType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","ChainOfCustodyType","im:ChainOfCustodyType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","DetentionDetainerLiftCodeSimpleType","im:DetentionDetainerLiftCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","DetentionDetainerLiftCodeType","im:DetentionDetainerLiftCodeType","CSC",,0,0,0,,,,"","im","DetentionDetainerLiftCodeSimpleType","im:DetentionDetainerLiftCodeSimpleType","","",""
"im","DetentionDetainerLiftType","im:DetentionDetainerLiftType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","DetentionReleaseReasonCodeSimpleType","im:DetentionReleaseReasonCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","DetentionReleaseReasonCodeType","im:DetentionReleaseReasonCodeType","CSC",,0,0,0,,,,"","im","DetentionReleaseReasonCodeSimpleType","im:DetentionReleaseReasonCodeSimpleType","","",""
"im","DetentionReleaseReasonType","im:DetentionReleaseReasonType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","EmploymentType","im:EmploymentType","CCC",,0,0,0,,,,"","","","","c","PersonEmploymentAssociationType","c:PersonEmploymentAssociationType"
"im","ExchangeVisitorCategoryCodeSimpleType","im:ExchangeVisitorCategoryCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","ExchangeVisitorCategoryCodeType","im:ExchangeVisitorCategoryCodeType","CSC",,0,0,0,,,,"","im","ExchangeVisitorCategoryCodeSimpleType","im:ExchangeVisitorCategoryCodeSimpleType","","",""
"im","ExchangeVisitorCategoryType","im:ExchangeVisitorCategoryType","CCC",,0,0,0,,,,"The classification for EXCHANGE VISITOR&apos;s program.","","","","u","SuperType","u:SuperType"
"im","ExchangeVisitorProgramClassificationType","im:ExchangeVisitorProgramClassificationType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","ExchangeVisitorProgramType","im:ExchangeVisitorProgramType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","ExchangeVisitorTerminationCodeSimpleType","im:ExchangeVisitorTerminationCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","ExchangeVisitorTerminationCodeType","im:ExchangeVisitorTerminationCodeType","CSC",,0,0,0,,,,"","im","ExchangeVisitorTerminationCodeSimpleType","im:ExchangeVisitorTerminationCodeSimpleType","","",""
"im","ExchangeVisitorTerminationType","im:ExchangeVisitorTerminationType","CCC",,0,0,0,,,,"The classification for the reason associated with EXCHANGE VISITOR&apos;s program termination.","","","","u","SuperType","u:SuperType"
"im","FileType","im:FileType","CCC",,0,0,0,,,,"","","","","c","DocumentType","c:DocumentType"
"im","ICEEmployeeType","im:ICEEmployeeType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","ICEOfficerType","im:ICEOfficerType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","ImmigrationArrestType","im:ImmigrationArrestType","CCC",,0,0,0,,,,"","","","","j","ArrestType","j:ArrestType"
"im","ImmigrationDetentionType","im:ImmigrationDetentionType","CCC",,0,0,0,,,,"","","","","j","BookingType","j:BookingType"
"im","ImmigrationStatusType","im:ImmigrationStatusType","CCC",,0,0,0,,,,"","","","","im","StatusType","im:StatusType"
"im","JudicialOfficialAugmentationType","im:JudicialOfficialAugmentationType","CCC",,0,0,1,,,,"Additional immigration content for type j:JudicialOfficialType","","","","","",""
"im","JudicialOfficialType","im:JudicialOfficialType","CCC",,0,0,0,,,,"","","","","j","JudicialOfficialType","j:JudicialOfficialType"
"im","LocationAugmentationType","im:LocationAugmentationType","CCC",,0,0,1,,,,"Additional immigration content for type c:LocationType","","","","","",""
"im","LocationType","im:LocationType","CCC",,0,0,0,,,,"","","","","c","LocationType","c:LocationType"
"im","MatchCandidateStatusType","im:MatchCandidateStatusType","CCC",,0,0,0,,,,"","","","","im","StatusType","im:StatusType"
"im","NonImmigrantStatusType","im:NonImmigrantStatusType","CCC",,0,0,0,,,,"","","","","im","StatusType","im:StatusType"
"im","PersonAugmentationType","im:PersonAugmentationType","CCC",,0,0,1,,,,"Additional PersonType content.","","","","","",""
"im","PersonMarriageType","im:PersonMarriageType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"im","PersonNameAugmentationType","im:PersonNameAugmentationType","CCC",,0,0,1,,,,"Additional immigration content for type u:PersonNameType","","","","","",""
"im","PersonNameType","im:PersonNameType","CCC",,0,0,0,,,,"","","","","u","PersonNameType","u:PersonNameType"
"im","PersonType","im:PersonType","CCC",,0,0,0,,,,"","","","","c","PersonType","c:PersonType"
"im","ProgramAugmentationType","im:ProgramAugmentationType","CCC",,0,0,1,,,,"Additional immigration content for type c:ProgramType","","","","","",""
"im","ProgramType","im:ProgramType","CCC",,0,0,0,,,,"","","","","c","ProgramType","c:ProgramType"
"im","RelativeLocationAugmentationType","im:RelativeLocationAugmentationType","CCC",,0,0,1,,,,"Additional immigration content for type c:RelativeLocationType","","","","","",""
"im","RelativeLocationType","im:RelativeLocationType","CCC",,0,0,0,,,,"","","","","c","RelativeLocationType","c:RelativeLocationType"
"im","RequestStatusType","im:RequestStatusType","CCC",,0,0,0,,,,"","","","","im","StatusType","im:StatusType"
"im","RequestType","im:RequestType","CCC",,0,0,0,,,,"","","","","u","ActivityType","u:ActivityType"
"im","StatusAugmentationType","im:StatusAugmentationType","CCC",,0,0,1,,,,"Additional immigration content for type u:StatusType","","","","","",""
"im","StatusType","im:StatusType","CCC",,0,0,0,,,,"","","","","u","StatusType","u:StatusType"
"im","StudentEducationLevelCodeSimpleType","im:StudentEducationLevelCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","StudentEducationLevelCodeType","im:StudentEducationLevelCodeType","CSC",,0,0,0,,,,"","im","StudentEducationLevelCodeSimpleType","im:StudentEducationLevelCodeSimpleType","","",""
"im","StudentEducationLevelType","im:StudentEducationLevelType","CCC",,0,0,0,,,,"The classification of the highest level of education an alien STUDENT intends to achieve.","","","","u","SuperType","u:SuperType"
"im","StudentTerminationCodeSimpleType","im:StudentTerminationCodeSimpleType","S","atomic",0,0,0,,,,"","xsd","token","xsd:token","","",""
"im","StudentTerminationCodeType","im:StudentTerminationCodeType","CSC",,0,0,0,,,,"","im","StudentTerminationCodeSimpleType","im:StudentTerminationCodeSimpleType","","",""
"im","StudentTerminationType","im:StudentTerminationType","CCC",,0,0,0,,,,"A classification of the reason why an alien STUDENT is no longer enrolled","","","","u","SuperType","u:SuperType"
"im","TransferRequestStatusType","im:TransferRequestStatusType","CCC",,0,0,0,,,,"","","","","im","StatusType","im:StatusType"
"im","TransferType","im:TransferType","CCC",,0,0,0,,,,"","","","","u","ActivityType","u:ActivityType"
"intel","AgencyInterestCategoryType","intel:AgencyInterestCategoryType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","AgencyInterestOtherCategoryType","intel:AgencyInterestOtherCategoryType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","AgencySubjectHandlingType","intel:AgencySubjectHandlingType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","AgencySubjectInterestType","intel:AgencySubjectInterestType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","BiometricAugmentationType","intel:BiometricAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type c:BiometricType","","","","","",""
"intel","BiometricType","intel:BiometricType","CCC",,0,0,0,,,,"","","","","c","BiometricType","c:BiometricType"
"intel","CapabilityAugmentationType","intel:CapabilityAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type c:CapabilityType","","","","","",""
"intel","CapabilityType","intel:CapabilityType","CCC",,0,0,0,,,,"","","","","c","CapabilityType","c:CapabilityType"
"intel","ContactInformationAugmentationType","intel:ContactInformationAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type c:ContactInformationType","","","","","",""
"intel","ContactInformationType","intel:ContactInformationType","CCC",,0,0,0,,,,"","","","","c","ContactInformationType","c:ContactInformationType"
"intel","IDAugmentationType","intel:IDAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type u:IDType","","","","","",""
"intel","IdentityAssociationType","intel:IdentityAssociationType","CCC",,0,0,0,,,,"A structure describing an association relating a set of identities belonging to the same actual person to each other.","","","","u","AssociationType","u:AssociationType"
"intel","IDType","intel:IDType","CCC",,0,0,0,,,,"","","","","u","IDType","u:IDType"
"intel","PartialDateType","intel:PartialDateType","CSC",,0,0,0,,,,"","","","","u","DateType","u:DateType"
"intel","PersonAugmentationType","intel:PersonAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type c:PersonType","","","","","",""
"intel","PersonCitizenshipDetailsType","intel:PersonCitizenshipDetailsType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","PersonEducationDetailsType","intel:PersonEducationDetailsType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","PersonInIDType","intel:PersonInIDType","CCC",,0,0,0,,,,"","","","","u","SuperType","u:SuperType"
"intel","PersonLocationDetailsAugmentationType","intel:PersonLocationDetailsAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type c:LocationType","","","","","",""
"intel","PersonLocationDetailsType","intel:PersonLocationDetailsType","CCC",,0,0,0,,,,"","","","","c","LocationType","c:LocationType"
"intel","PersonMedicalConditionAugmentationType","intel:PersonMedicalConditionAugmentationType","CCC",,0,0,1,,,,"Additional intelligence content for type c:MedicalConditionType","","","","","",""
"intel","PersonMedicalConditionType","intel:PersonMedicalConditionType","CCC",,0,0,0,,,,"","","","","c","MedicalConditionType","c:MedicalConditionType"
"intel","PersonOtherIDType","intel:PersonOtherIDType","CCC",,0,0,0,,,,"","","","","intel","IDType","intel:IDType"
"intel","PersonType","intel:PersonType","CCC",,0,0,0,,,,"","","","","c","PersonType","c:PersonType"
